Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Белорусской ж.д. (код дороги 13),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 13-001 ""ГРОДНО - МОСТЫ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
  1.,164003 .,Крулевщизна,   0  км ,  91  км ,,,,,,,,,,,
  2.,164018 .,ОП Шипы,   6  км ,  85  км ,,,,,,,,,,,
  3.,165037 .,ОП Замошье,   9  км ,  82  км ,,,,,,,,,,,
  4.,165006 .,Подсвилье,  20  км ,  71  км ,,,,,,,,,,,
  5.,165103 .,Боровое,  29  км ,  62  км ,,,,,,,,,,,
  6.,165114 .,Зябки,  37  км ,  54  км ,,,,,,,,,,,
  7.,165129 .,ОП Полеваче,  42  км ,  49  км ,,,,,,,,,,,
  8.,165133 .,Кульгаи (рзд),  49  км ,  42  км ,,,,,,,,,,,
  9.,165148 .,Загатье,  56  км ,  35  км ,,,,,,,,,,,
 10.,165152 .,ОП Ветрино,  67  км ,  24  км ,,,,,,,,,,,
 11.,165203 .,Фариново,  74  км ,  17  км ,,,,,,,,,,,
 12.,165307 .,Ксты,  84  км ,   7  км ,,,,,,,,,,,
 13.,161310 .,ОП Мариненко,  86  км ,   5  км ,,,,,,,,,,,
 14.,161236 .,Полоцк парк Громы,  91  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 18) участок 13-019 ""КСТЫ - НОВОПОЛОЦК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Ксты,до ст. Новополоцк,,,,,,,,,,,
  1.,165307 .,Ксты,   0  км ,  12  км ,,,,,,,,,,,
  2.,165504 .,Новополоцк,  12  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 19) участок 13-020 ""СОСНИЦА - ПОЛОЦК ПАРК ГРОМЫ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Сосница,до ст. Полоцк парк Громы,,,,,,,,,,,
  1.,161221 .,Сосница,   0  км ,   3  км ,,,,,,,,,,,
  2.,161236 .,Полоцк парк Громы,   3  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 20) участок 13-021 ""ПОЛОЦК ПАРК ГРОМЫ - ПОЛОЦК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Полоцк парк Громы,до ст. Полоцк,,,,,,,,,,,
  1.,161236 .,Полоцк парк Громы,   0  км ,   2  км ,,,,,,,,,,,
  2.,161306 .,Полоцк,   2  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 21) участок 13-022 ""ПОЛОЦК - БИГОСОВО (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Полоцк,до ст. Бигосово (эксп.),,,,,,,,,,,
  1.,161306 .,Полоцк,   0  км ,  85  км ,,,,,,,,,,,
  2.,162211 .,Ропнянская,   9  км ,  76  км ,,,,,,,,,,,
  3.,162116 .,Баравуха,  15  км ,  70  км ,,,,,,,,,,,
  4.,162012 .,Адамово (рзд),  25  км ,  60  км ,,,,,,,,,,,
  5.,161912 .,ОП Подозерцы,  28  км ,  57  км ,,,,,,,,,,,
  6.,161908 .,Борковичи,  35  км ,  50  км ,,,,,,,,,,,
  7.,161823 .,ОП Бениславского,  43  км ,  42  км ,,,,,,,,,,,
  8.,161819 .,Свольно (рзд),  52  км ,  33  км ,,,,,,,,,,,
  9.,161804 .,Верхнедвинск,  65  км ,  20  км ,,,,,,,,,,,
 10.,161838 .,ОП Сарьянка,  70  км ,  15  км ,,,,,,,,,,,
 11.,161700 .,Бигосово,  78  км ,   7  км ,,,,,,,,,,,
 12.,161698 .,Бигосово-стык,  84  км ,   1  км ,,,,,,,,,,,
 13.,161401 .,Бигосово (эксп.),  85  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 22) участок 13-023 ""ПОЛОЦК ПАРК ГРОМЫ - АЛЕЩА (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Полоцк парк Громы,до ст. Алеща (эксп.),,,,,,,,,,,
  1.,161236 .,Полоцк парк Громы,   0  км ,  49  км ,,,,,,,,,,,
  2.,161217 .,ОП Секеровщина,   6  км ,  43  км ,,,,,,,,,,,
  3.,161240 .,ОП Поздняково,   9  км ,  40  км ,,,,,,,,,,,
  4.,161269 .,ОП Юровичи,  15  км ,  34  км ,,,,,,,,,,,
  5.,161255 .,Полота (рзд),  20  км ,  29  км ,,,,,,,,,,,
  6.,161518 .,Дретунь,  35  км ,  14  км ,,,,,,,,,,,
  7.,161607 .,Алеща (рзд),  44  км ,   5  км ,,,,,,,,,,,
  8.,161202 .,Алеща (эксп.),  49  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 23) участок 13-028 ""БРЕСТ-ПОЛЕССКИЙ - ХОТИСЛАВ (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Брест-Полесский,до ст. Хотислав (эксп.),,,,,,,,,,,
  1.,130308 .,Брест-Полесский,   0  км ,  57  км ,,,,,,,,,,,
  2.,130837 .,Брест-Южный,   4  км ,  53  км ,,,,,,,,,,,
  3.,130825 .,ОП Березовая Роща,   7  км ,  50  км ,,,,,,,,,,,
  4.,130810 .,ОП Поселок-Мухавец,  10  км ,  47  км ,,,,,,,,,,,
  5.,130914 .,Каменная,  12  км ,  45  км ,,,,,,,,,,,
  6.,132553 .,ОП Жемчужина,  13  км ,  44  км ,,,,,,,,,,,
  7.,132549 .,ОП Дубок,  14  км ,  43  км ,,,,,,,,,,,
  8.,132534 .,ОП Боровая,  20  км ,  37  км ,,,,,,,,,,,
  9.,132500 .,Закрутин,  22  км ,  35  км ,,,,,,,,,,,
 10.,132515 .,ОП Роматово,  29  км ,  28  км ,,,,,,,,,,,
 11.,132523 .,ОП Пожежин,  32  км ,  25  км ,,,,,,,,,,,
 12.,132604 .,Малорита,  43  км ,  14  км ,,,,,,,,,,,
 13.,132619 .,ОП Мельники,  49  км ,   8  км ,,,,,,,,,,,
 14.,132002 .,Хотислав,  55  км ,   2  км ,,,,,,,,,,,
 15.,132106 .,Хотислав (эксп.),  57  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 24) участок 13-029 ""БРЕСТ-ПОЛЕССКИЙ - ВЛОДАВА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Брест-Полесский,до ст. Влодава,,,,,,,,,,,
  1.,130308 .,Брест-Полесский,   0  км ,  65  км ,,,,,,,,,,,
  2.,130312 .,ОП Юго-Запад,   2  км ,  63  км ,,,,,,,,,,,
  3.,130837 .,Брест-Южный,   4  км ,  61  км ,,,,,,,,,,,
  4.,130346 .,ОП Митьки,  10  км ,  55  км ,,,,,,,,,,,
  5.,130399 .,ОП Верасы,  13  км ,  52  км ,,,,,,,,,,,
  6.,131009 .,Бернады,  14  км ,  51  км ,,,,,,,,,,,
  7.,130350 .,ОП Прилуки,  15  км ,  50  км ,,,,,,,,,,,
