Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Казахстанской ж.д. (код дороги 68),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 68-001 ""СЕМИГЛАВЫЙ МАР (ЭКСП.) - ИЛЕЦК I"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Семиглавый Мар (эксп.),до ст. Илецк I,,,,,,,,,,,
 12.,661601 .,Акжайык, 125  км , 292  км ,,,,,,,,,,,
 13.,661705 .,Атырау, 130  км , 287  км ,,,,,,,,,,,
 14.,661809 .,Махамбет, 138  км , 279  км ,,,,,,,,,,,
 15.,661902 .,Махамбет (эксп.), 138  км , 279  км ,,,,,,,,,,,
 16.,661718 .,Кызылжар (рзд), 150  км , 267  км ,,,,,,,,,,,
 17.,661813 .,Туманное (рзд), 165  км , 252  км ,,,,,,,,,,,
 18.,661828 .,Разъезд № 16, 180  км , 237  км ,,,,,,,,,,,
 19.,661832 .,Баксай, 193  км , 224  км ,,,,,,,,,,,
 20.,662106 .,Ак-Кистау, 206  км , 211  км ,,,,,,,,,,,
 21.,662110 .,Разъезд № 15, 221  км , 196  км ,,,,,,,,,,,
 22.,662125 .,Разъезд № 14, 236  км , 181  км ,,,,,,,,,,,
 23.,662132 .,Нарын (рзд), 250  км , 167  км ,,,,,,,,,,,
 24.,662209 .,Сазанкурак, 264  км , 153  км ,,,,,,,,,,,
 25.,662214 .,Разъезд № 11, 279  км , 138  км ,,,,,,,,,,,
 26.,678903 .,Исатай, 293  км , 124  км ,,,,,,,,,,,
 27.,662233 .,Разъезд № 10, 307  км , 110  км ,,,,,,,,,,,
 28.,662248 .,Разъезд № 9, 322  км ,  95  км ,,,,,,,,,,,
 29.,662252 .,Афанасьево (рзд), 335  км ,  82  км ,,,,,,,,,,,
 30.,662267 .,Разъезд № 7, 350  км ,  67  км ,,,,,,,,,,,
 31.,667932 .,Жолтобе (рзд), 363  км ,  54  км ,,,,,,,,,,,
 32.,662303 .,Ганюшкино, 373  км ,  44  км ,,,,,,,,,,,
 33.,662318 .,Разъезд № 5, 384  км ,  33  км ,,,,,,,,,,,
 34.,662322 .,Разъезд № 4, 399  км ,  18  км ,,,,,,,,,,,
 35.,662407 .,Дины Нурпеисовой (рзд), 413  км ,   4  км ,,,,,,,,,,,
 36.,662002 .,Дины Нурпеисовой (рзд) (эксп.), 417  км ,   0  км ,,,,,,,,,,,
 37.,662411 .,ОП Ост. пункт 40 км ПК 6, 417  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  7) участок 68-009 ""МАКАТ - ОАЗИС (РЗД) (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Макат,до ст. Оазис (рзд) (эксп.),,,,,,,,,,,
  1.,661103 .,Макат,   0  км , 379  км ,,,,,,,,,,,
  2.,661118 .,Разъезд № 472,  17  км , 362  км ,,,,,,,,,,,
  3.,664205 .,Бекбеке (рзд),  36  км , 343  км ,,,,,,,,,,,
  4.,660100 .,Байтерек (рзд),  47  км , 332  км ,,,,,,,,,,,
  5.,661137 .,Разъезд № 470,  54  км , 325  км ,,,,,,,,,,,
  6.,661141 .,Разъезд № 469,  74  км , 305  км ,,,,,,,,,,,
