Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Красноярской ж.д. (код дороги 88),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 88-001 ""МАРИИНСК - АЧИНСК I"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Мариинск,до ст. Ачинск I,,,,,,,,,,,
 23.,886475 .,ОП Калтас,  81  км , 217  км ,,,,,,,,,,,
 24.,886481 .,Чарыш,  95  км , 203  км ,,,,,,,,,,,
 25.,886507 .,Балыксу, 105  км , 193  км ,,,,,,,,,,,
 26.,886511 .,ОП Шора, 119  км , 179  км ,,,,,,,,,,,
 27.,886530 .,ОП Ост. Пункт 192 км, 128  км , 170  км ,,,,,,,,,,,
 28.,886526 .,ОП Казынет, 130  км , 168  км ,,,,,,,,,,,
 29.,886600 .,Бискамжа, 141  км , 157  км ,,,,,,,,,,,
 30.,886624 .,ОП Ясная Полянка, 144  км , 154  км ,,,,,,,,,,,
 31.,886634 .,ОП Ала-Тау, 147  км , 151  км ,,,,,,,,,,,
 32.,886649 .,ОП Западный Портал, 153  км , 145  км ,,,,,,,,,,,
 33.,886653 .,Нанхчул, 157  км , 141  км ,,,,,,,,,,,
 34.,886668 .,Хабзас, 168  км , 130  км ,,,,,,,,,,,
 35.,886672 .,ОП Дачи, 169  км , 129  км ,,,,,,,,,,,
 36.,886901 .,Биркчул, 178  км , 120  км ,,,,,,,,,,,
 37.,886916 .,ОП Югачи, 189  км , 109  км ,,,,,,,,,,,
 38.,886920 .,ОП Историческая, 193  км , 105  км ,,,,,,,,,,,
 39.,886969 .,ОП Историческая, 194  км , 104  км ,,,,,,,,,,,
 40.,886935 .,Казановская, 200  км ,  98  км ,,,,,,,,,,,
 41.,886943 .,ОП Верхний Аскиз, 207  км ,  91  км ,,,,,,,,,,,
 42.,886954 .,ОП Кизлас, 211  км ,  87  км ,,,,,,,,,,,
 43.,887001 .,Аскиз, 224  км ,  74  км ,,,,,,,,,,,
 44.,887069 .,ОП Локомотивное Депо, 225  км ,  73  км ,,,,,,,,,,,
 45.,887016 .,ОП Раздольная, 230  км ,  68  км ,,,,,,,,,,,
 46.,887020 .,Чартыковский (рзд), 234  км ,  64  км ,,,,,,,,,,,
 47.,887603 .,Камышта, 249  км ,  49  км ,,,,,,,,,,,
 48.,887618 .,ОП Скальная, 259  км ,  39  км ,,,,,,,,,,,
 49.,887622 .,ОП Уйтак, 261  км ,  37  км ,,,,,,,,,,,
 50.,889670 .,ОП Утиное Озеро, 265  км ,  33  км ,,,,,,,,,,,
 51.,887694 .,ОП Соленое Озеро, 269  км ,  29  км ,,,,,,,,,,,
 52.,887637 .,Ханкуль, 270  км ,  28  км ,,,,,,,,,,,
