Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Приднепровской ж.д. (код дороги 45),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 45-001 ""ЧАПЛИНО - СИНЕЛЬНИКОВО II"" (Основной тарифный участок)",,,,,,,,,,,,,,,
 11.,475918 .,Тащенак,  36  км , 141  км ,,,,,,,,,,,
 12.,475922 .,ОП Ост. пункт 1237 км,  43  км , 134  км ,,,,,,,,,,,
 13.,475937 .,ОП Ост. пункт 1240 км,  46  км , 131  км ,,,,,,,,,,,
 14.,475903 .,Акимовка,  51  км , 126  км ,,,,,,,,,,,
 15.,475814 .,ОП Большой Утлюг,  64  км , 113  км ,,,,,,,,,,,
 16.,475829 .,ОП Ост. пункт 1267 км,  73  км , 104  км ,,,,,,,,,,,
 17.,475803 .,Сокологорное,  77  км , 100  км ,,,,,,,,,,,
 18.,475710 .,ОП Юрицино,  88  км ,  89  км ,,,,,,,,,,,
 19.,475706 .,Партизаны, 102  км ,  75  км ,,,,,,,,,,,
 20.,475405 .,Новоалексеевка, 115  км ,  62  км ,,,,,,,,,,,
 21.,475354 .,Сальково, 122  км ,  55  км ,,,,,,,,,,,
 22.,475341 .,ОП Джимбулук, 130  км ,  47  км ,,,,,,,,,,,
 23.,475335 .,ОП Платформа 1328 км, 134  км ,  43  км ,,,,,,,,,,,
 24.,475320 .,ОП Платформа 1334 км, 140  км ,  37  км ,,,,,,,,,,,
 25.,475316 .,ОП Чонгар, 141  км ,  36  км ,,,,,,,,,,,
 26.,475301 .,Сиваш, 147  км ,  30  км ,,,,,,,,,,,
 27.,475212 .,Соленое Озеро, 157  км ,  20  км ,,,,,,,,,,,
 28.,475231 .,ОП Ост. пункт 1361 км, 166  км ,  11  км ,,,,,,,,,,,
 29.,470030 .,Мамут, 167  км ,  10  км ,,,,,,,,,,,
 30.,470026 .,ОП Ост. Пункт 1367 км, 171  км ,   6  км ,,,,,,,,,,,
 31.,470011 .,ОП Ост. Пункт 1369 км, 174  км ,   3  км ,,,,,,,,,,,
 32.,470064 .,ОП Ост. пункт 1370 км, 175  км ,   2  км ,,,,,,,,,,,
 33.,470007 .,Джанкой, 177  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 19) участок 45-019 ""ДЖАНКОЙ - ОСТРЯКОВО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Джанкой,до ст. Остряково,,,,,,,,,,,
  1.,470007 .,Джанкой,   0  км ,  72  км ,,,,,,,,,,,
  2.,475049 .,ОП Платформа 1379 км,   8  км ,  64  км ,,,,,,,,,,,
  3.,475034 .,Отрадная,  12  км ,  60  км ,,,,,,,,,,,
  4.,475022 .,ОП Платформа 1389 км,  18  км ,  54  км ,,,,,,,,,,,
  5.,475015 .,ОП Платформа 1393 км,  22  км ,  50  км ,,,,,,,,,,,
  6.,475000 .,Урожайная,  25  км ,  47  км ,,,,,,,,,,,
  7.,474927 .,ОП Платформа 1404 км,  33  км ,  39  км ,,,,,,,,,,,
  8.,474915 .,Краснопартизанская,  37  км ,  35  км ,,,,,,,,,,,
  9.,474900 .,Ефремовская,  43  км ,  29  км ,,,,,,,,,,,
 10.,474807 .,Элеваторная,  51  км ,  21  км ,,,,,,,,,,,
 11.,474154 .,ОП Платформа 1426 км,  55  км ,  17  км ,,,,,,,,,,,
 12.,474146 .,ОП Платформа 1432 км,  60  км ,  12  км ,,,,,,,,,,,
 13.,474135 .,Пролетная,  62  км ,  10  км ,,,,,,,,,,,
 14.,474120 .,ОП Платформа 1439 км,  68  км ,   4  км ,,,,,,,,,,,
 15.,474101 .,Остряково,  72  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 20) участок 45-020 ""ОСТРЯКОВО - СЕВАСТОПОЛЬ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Остряково,до ст. Севастополь,,,,,,,,,,,
  1.,474101 .,Остряково,   0  км ,  97  км ,,,,,,,,,,,
  2.,474012 .,ОП Ост. Пункт 1450 км,   6  км ,  91  км ,,,,,,,,,,,
  3.,474027 .,ОП Ост. пункт 1452 км,  10  км ,  87  км ,,,,,,,,,,,
  4.,474008 .,Симферополь-Грузовой,  11  км ,  86  км ,,,,,,,,,,,
  5.,474031 .,ОП Ост. пункт 1457 км,  14  км ,  83  км ,,,,,,,,,,,
  6.,473908 .,Симферополь,  19  км ,  78  км ,,,,,,,,,,,
  7.,473823 .,Чистенькая,  27  км ,  70  км ,,,,,,,,,,,
  8.,473838 .,ОП Ост. пункт 1473 км,  30  км ,  67  км ,,,,,,,,,,,
  9.,473819 .,ОП Платформа 1479 км,  36  км ,  61  км ,,,,,,,,,,,
 10.,473804 .,Почтовая,  38  км ,  59  км ,,,,,,,,,,,
 11.,473715 .,ОП Платформа 1486 км,  43  км ,  54  км ,,,,,,,,,,,
 12.,473700 .,Самохвалово,  46  км ,  51  км ,,,,,,,,,,,
 13.,473607 .,Бахчисарай,  52  км ,  45  км ,,,,,,,,,,,
 14.,473541 .,ОП Платформа 1501 км,  57  км ,  40  км ,,,,,,,,,,,
 15.,473537 .,Сирень,  59  км ,  38  км ,,,,,,,,,,,
 16.,473556 .,ОП Ост. пункт 1509 км,  66  км ,  31  км ,,,,,,,,,,,
 17.,473522 .,Верхнесадовая,  69  км ,  28  км ,,,,,,,,,,,
 18.,473842 .,ОП Ост. пункт 1518 км,  75  км ,  22  км ,,,,,,,,,,,
 19.,473518 .,ОП Ост. Пункт 1519 км,  76  км ,  21  км ,,,,,,,,,,,
 20.,473503 .,Мекензиевы Горы,  78  км ,  19  км ,,,,,,,,,,,
