Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Туркменской ж.д. (код дороги 75),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 75-001 ""ТУРКМЕНАБАД I - ФАРАП (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Туркменабад I,до ст. Фарап (эксп.),,,,,,,,,,,
 28.,755832 .,ОП Ост. Пункт 260 км, 260  км ,  62  км ,,,,,,,,,,,
 29.,755902 .,Галаймор, 263  км ,  59  км ,,,,,,,,,,,
 30.,755917 .,ОП Ост. Пункт 271 км, 271  км ,  51  км ,,,,,,,,,,,
 31.,755921 .,ОП Ост. Пункт 279 км, 279  км ,  43  км ,,,,,,,,,,,
 32.,755936 .,Чеменибит, 292  км ,  30  км ,,,,,,,,,,,
 33.,755940 .,ОП Ост. Пункт 296 км, 296  км ,  26  км ,,,,,,,,,,,
 34.,755955 .,ОП Ост. Пункт 302 км, 302  км ,  20  км ,,,,,,,,,,,
 35.,755968 .,ОП Ост. Пункт 305 км, 305  км ,  17  км ,,,,,,,,,,,
 36.,755989 .,ОП Ост. Пункт 312 км, 312  км ,  10  км ,,,,,,,,,,,
 37.,756106 .,Серхетабат, 315  км ,   7  км ,,,,,,,,,,,
 38.,756206 .,Серхетабат (эксп.), 322  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  9) участок 75-010 ""ТУРКМЕНБАШИ I - ГЮША"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Туркменбаши I,до ст. Гюша,,,,,,,,,,,
  1.,754505 .,Туркменбаши I,   0  км ,  13  км ,,,,,,,,,,,
  2.,877508 .,"Туркменбаши I (эксп., перев.)",   0  км ,  13  км ,,,,,,,,,,,
  3.,754702 .,Туркменбаши II,   8  км ,   5  км ,,,,,,,,,,,
  4.,877103 .,Туркменбаши II (эксп.),   8  км ,   5  км ,,,,,,,,,,,
  5.,754401 .,Гюша,  13  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 10) участок 75-011 ""ТАХИАТАШ - ИМ. САПАРМЫРАТ НИЯЗОВА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Тахиаташ,до ст. Им. Сапармырат Ниязова,,,,,,,,,,,
  1.,758506 .,Тахиаташ,   0  км ,  72  км ,,,,,,,,,,,
  2.,758703 .,Маслахат,  18  км ,  54  км ,,,,,,,,,,,
  3.,759208 .,Достлук,  28  км ,  44  км ,,,,,,,,,,,
  4.,758900 .,Кенеургенч,  40  км ,  32  км ,,,,,,,,,,,
  5.,758807 .,Им. Сапармырат Ниязова,  72  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 11) участок 75-014 ""ТУРКМЕНБАШИ I (ЭКСП.) - БЮЗМЕЙИН"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Туркменбаши I (эксп.),до ст. Бюзмейин,,,,,,,,,,,
  1.,754609 .,Туркменбаши I (эксп.),   0  км , 527  км ,,,,,,,,,,,
  2.,754806 .,Туркменбаши I (эксп.) (паром),   0  км , 527  км ,,,,,,,,,,,
  3.,757005 .,"Туркменбаши I (эксп., паром на",   0  км , 527  км ,,,,,,,,,,,
,,Актау-Порт),,,,,,,,,,,,,
  4.,754505 .,Туркменбаши I,   5  км , 522  км ,,,,,,,,,,,
  5.,754401 .,Гюша,  16  км , 511  км ,,,,,,,,,,,
  6.,754280 .,Кайлю,  27  км , 500  км ,,,,,,,,,,,
  7.,877601 .,Янгыджа,  40  км , 487  км ,,,,,,,,,,,
