Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Львовской ж.д. (код дороги 35),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 35-001 ""САРНЫ - УДРИЦК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Сарны,до ст. Удрицк,,,,,,,,,,,
 22.,382130 .,Щербин, 100  км ,  93  км ,,,,,,,,,,,
 23.,382145 .,ОП Ужок, 107  км ,  86  км ,,,,,,,,,,,
 24.,382126 .,Волосянка-Закарпатская, 112  км ,  81  км ,,,,,,,,,,,
 25.,382111 .,ОП Луг, 116  км ,  77  км ,,,,,,,,,,,
 26.,382107 .,Ставне, 121  км ,  72  км ,,,,,,,,,,,
 27.,382022 .,ОП Ставне II, 123  км ,  70  км ,,,,,,,,,,,
 28.,382018 .,ОП Загарб, 126  км ,  67  км ,,,,,,,,,,,
 29.,382003 .,Жорнава, 128  км ,  65  км ,,,,,,,,,,,
 30.,381918 .,Кострино, 134  км ,  59  км ,,,,,,,,,,,
 31.,381829 .,Соля, 139  км ,  54  км ,,,,,,,,,,,
 32.,381814 .,ОП Забродь, 147  км ,  46  км ,,,,,,,,,,,
 33.,381806 .,Великий Березный, 150  км ,  43  км ,,,,,,,,,,,
 34.,381730 .,ОП Школа-Интернат, 152  км ,  41  км ,,,,,,,,,,,
 35.,381725 .,ОП Малый Березный, 155  км ,  38  км ,,,,,,,,,,,
 36.,381710 .,ОП Мирча, 158  км ,  35  км ,,,,,,,,,,,
 37.,381706 .,Дубрыничи, 162  км ,  31  км ,,,,,,,,,,,
 38.,381621 .,ОП Дубрыничи, 164  км ,  29  км ,,,,,,,,,,,
 39.,381617 .,ОП Заричево, 167  км ,  26  км ,,,,,,,,,,,
 40.,381602 .,Перечин, 172  км ,  21  км ,,,,,,,,,,,
 41.,381513 .,ОП Ворочево, 176  км ,  17  км ,,,,,,,,,,,
 42.,381509 .,Камяница, 180  км ,  13  км ,,,,,,,,,,,
 43.,381053 .,ОП Невицке-Подзамок, 182  км ,  11  км ,,,,,,,,,,,
 44.,381049 .,ОП Невицке, 184  км ,   9  км ,,,,,,,,,,,
 45.,381034 .,ОП Онаковцы, 186  км ,   7  км ,,,,,,,,,,,
 46.,381025 .,ОП Доманинцы, 188  км ,   5  км ,,,,,,,,,,,
 47.,381000 .,Ужгород, 193  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 25) участок 35-025 ""ЛЬВОВ - СТРЫЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Львов,до ст. Стрый,,,,,,,,,,,
  1.,370006 .,Львов,   0  км ,  75  км ,,,,,,,,,,,
  2.,370307 .,Скнилов,   5  км ,  70  км ,,,,,,,,,,,
  3.,370311 .,Оброшин,  11  км ,  64  км ,,,,,,,,,,,
  4.,378008 .,Глинна-Навария,  16  км ,  59  км ,,,,,,,,,,,
  5.,377927 .,ОП Пустомыты,  18  км ,  57  км ,,,,,,,,,,,
  6.,377912 .,ОП Семяновка,  22  км ,  53  км ,,,,,,,,,,,
  7.,377908 .,Щирец II,  26  км ,  49  км ,,,,,,,,,,,
  8.,377842 .,ОП Щирец I,  28  км ,  47  км ,,,,,,,,,,,
  9.,377838 .,ОП Дмитрия,  32  км ,  43  км ,,,,,,,,,,,
 10.,377823 .,ОП Черкассы-Львовские,  36  км ,  39  км ,,,,,,,,,,,
 11.,377819 .,ОП Задорожная,  40  км ,  35  км ,,,,,,,,,,,
 12.,377804 .,Николаев-Днестровский,  45  км ,  30  км ,,,,,,,,,,,
 13.,377467 .,Песочное,  52  км ,  23  км ,,,,,,,,,,,
 14.,377448 .,Бильче,  59  км ,  16  км ,,,,,,,,,,,
 15.,377433 .,ОП Угерско,  67  км ,   8  км ,,,,,,,,,,,
 16.,377408 .,Стрый,  75  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 26) участок 35-026 ""СТРЫЙ - БАТЕВО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Стрый,до ст. Батево,,,,,,,,,,,
  1.,377408 .,Стрый,   0  км , 175  км ,,,,,,,,,,,
  2.,377217 .,Конюхов,   9  км , 166  км ,,,,,,,,,,,
  3.,377113 .,ОП Гирне,  13  км , 162  км ,,,,,,,,,,,
  4.,377096 .,Любенцы,  17  км , 158  км ,,,,,,,,,,,
  5.,377024 .,ОП Стинава-Нижняя,  20  км , 155  км ,,,,,,,,,,,
  6.,377012 .,ОП Нижнесиневидное,  24  км , 151  км ,,,,,,,,,,,
  7.,376917 .,Верхнесиневидное,  29  км , 146  км ,,,,,,,,,,,
  8.,376905 .,Сколе,  38  км , 137  км ,,,,,,,,,,,
  9.,376801 .,Гребенов,  46  км , 129  км ,,,,,,,,,,,
 10.,376708 .,Тухля,  54  км , 121  км ,,,,,,,,,,,
 11.,376712 .,Славско,  64  км , 111  км ,,,,,,,,,,,
 12.,376727 .,ОП Тернавка,  71  км , 104  км ,,,,,,,,,,,
 13.,383769 .,Лавочне,  72  км , 103  км ,,,,,,,,,,,
 14.,383754 .,ОП Опорец,  75  км , 100  км ,,,,,,,,,,,
 15.,382925 .,Бескит,  80  км ,  95  км ,,,,,,,,,,,
 16.,383735 .,ОП Ост. Пункт 1641 км,  85  км ,  90  км ,,,,,,,,,,,
 17.,383720 .,Скатарске,  88  км ,  87  км ,,,,,,,,,,,
 18.,383716 .,ОП Гукливый,  91  км ,  84  км ,,,,,,,,,,,
 19.,383701 .,Воловец,  95  км ,  80  км ,,,,,,,,,,,
 20.,383665 .,ОП Яблоново,  99  км ,  76  км ,,,,,,,,,,,
 21.,383650 .,ОП Занька, 104  км ,  71  км ,,,,,,,,,,,
 22.,383646 .,ОП Ост. Пункт 1662 км, 107  км ,  68  км ,,,,,,,,,,,
 23.,383631 .,Вовчий, 113  км ,  62  км ,,,,,,,,,,,
 24.,383627 .,ОП Сасовка, 117  км ,  58  км ,,,,,,,,,,,
 25.,383612 .,ОП Нелепино, 119  км ,  56  км ,,,,,,,,,,,
 26.,383608 .,Свалява, 123  км ,  52  км ,,,,,,,,,,,
 27.,383538 .,ОП Драчино, 128  км ,  47  км ,,,,,,,,,,,
 28.,383523 .,ОП Пасика, 130  км ,  45  км ,,,,,,,,,,,
 29.,383519 .,ОП Карпаты, 133  км ,  42  км ,,,,,,,,,,,
 30.,383542 .,ОП Чинадиево-2, 137  км ,  38  км ,,,,,,,,,,,
 31.,383415 .,ОП Чинадиево, 140  км ,  35  км ,,,,,,,,,,,
 32.,383400 .,Колчино, 144  км ,  31  км ,,,,,,,,,,,
 33.,380008 .,Мукачево, 150  км ,  25  км ,,,,,,,,,,,
 34.,383218 .,ОП Перевалочная База, 152  км ,  23  км ,,,,,,,,,,,
 35.,383203 .,Ключарки, 154  км ,  21  км ,,,,,,,,,,,
 36.,383107 .,Страбичево, 161  км ,  14  км ,,,,,,,,,,,
 37.,383006 .,Баркасово, 167  км ,   8  км ,,,,,,,,,,,
 38.,382535 .,ОП Ровное, 169  км ,   6  км ,,,,,,,,,,,
 39.,382501 .,Батево, 175  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 27) участок 35-027 ""ЧОП - УЖГОРОД"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Чоп,до ст. Ужгород,,,,,,,,,,,
  1.,380101 .,Чоп,   0  км ,  22  км ,,,,,,,,,,,
  2.,380915 .,ОП Цегловка,   8  км ,  14  км ,,,,,,,,,,,
  3.,380920 .,Струмковка,  10  км ,  12  км ,,,,,,,,,,,
  4.,381015 .,ОП Холмок,  16  км ,   6  км ,,,,,,,,,,,
  5.,381068 .,Блок-пост 263 км,  19  км ,   3  км ,,,,,,,,,,,
  6.,381000 .,Ужгород,  22  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 28) участок 35-028 ""ЧОП - БАТЕВО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Чоп,до ст. Батево,,,,,,,,,,,
  1.,380101 .,Чоп,   0  км ,  16  км ,,,,,,,,,,,
  2.,380116 .,ОП Чоп-Перевалочная База,   1  км ,  15  км ,,,,,,,,,,,
  3.,380120 .,ОП Минеральное,   4  км ,  12  км ,,,,,,,,,,,
  4.,380135 .,ОП Есень-Платформа,   7  км ,   9  км ,,,,,,,,,,,
  5.,382408 .,Есень,  10  км ,   6  км ,,,,,,,,,,,
  6.,382412 .,ОП Свобода,  13  км ,   3  км ,,,,,,,,,,,
  7.,382501 .,Батево,  16  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 29) участок 35-029 ""ЛЬВОВ - ХОДОРОВ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Львов,до ст. Ходоров,,,,,,,,,,,
  1.,370006 .,Львов,   0  км ,  64  км ,,,,,,,,,,,
  2.,378603 .,Персенковка,   7  км ,  57  км ,,,,,,,,,,,
  3.,378703 .,Сихов,  12  км ,  52  км ,,,,,,,,,,,
  4.,378506 .,Давыдов,  19  км ,  45  км ,,,,,,,,,,,
  5.,378722 .,ОП Платформа 22 км,  22  км ,  42  км ,,,,,,,,,,,
  6.,378807 .,Старе Село,  25  км ,  39  км ,,,,,,,,,,,
  7.,378811 .,ОП Подмонастырь,  30  км ,  34  км ,,,,,,,,,,,
  8.,378900 .,Глебовичи,  36  км ,  28  км ,,,,,,,,,,,
  9.,378915 .,ОП Платформа 40 км,  39  км ,  25  км ,,,,,,,,,,,
 10.,378922 .,Выбрановка,  44  км ,  20  км ,,,,,,,,,,,
 11.,378934 .,ОП Борусов,  48  км ,  16  км ,,,,,,,,,,,
 12.,379000 .,Борыничи,  51  км ,  13  км ,,,,,,,,,,,
 13.,379015 .,ОП Черный Остров,  57  км ,   7  км ,,,,,,,,,,,
 14.,379028 .,ОП Городище,  59  км ,   5  км ,,,,,,,,,,,
 15.,379104 .,Ходоров,  64  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 30) участок 35-030 ""КРАСНЕ - ТЕРНОПОЛЬ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Красне,до ст. Тернополь,,,,,,,,,,,
  1.,379809 .,Красне,   0  км ,  90  км ,,,,,,,,,,,
  2.,360521 .,ОП Скваржава,  12  км ,  78  км ,,,,,,,,,,,
  3.,360517 .,ОП Княже,  17  км ,  73  км ,,,,,,,,,,,
  4.,360663 .,ОП Ясеновцы,  23  км ,  67  км ,,,,,,,,,,,
  5.,360502 .,Злочев,  26  км ,  64  км ,,,,,,,,,,,
  6.,360536 .,ОП Зарваница,  34  км ,  56  км ,,,,,,,,,,,
  7.,360540 .,Плугов,  41  км ,  49  км ,,,,,,,,,,,
  8.,360555 .,ОП Метенев,  45  км ,  45  км ,,,,,,,,,,,
  9.,360606 .,Зборов,  48  км ,  42  км ,,,,,,,,,,,
 10.,360610 .,ОП Тустоголовы,  51  км ,  39  км ,,,,,,,,,,,
 11.,360625 .,ОП Ярчевцы,  55  км ,  35  км ,,,,,,,,,,,
 12.,360632 .,Озерна,  65  км ,  25  км ,,,,,,,,,,,
 13.,360644 .,ОП Цебров,  71  км ,  19  км ,,,,,,,,,,,
 14.,360659 .,ОП Куровцы-Тернопольские,  77  км ,  13  км ,,,,,,,,,,,
 15.,360709 .,Глубочек-Великий,  81  км ,   9  км ,,,,,,,,,,,
 16.,360714 .,ОП Белая,  86  км ,   4  км ,,,,,,,,,,,
 17.,360004 .,Тернополь,  90  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 31) участок 35-032 ""ТЕРНОПОЛЬ - ЛАНОВЦЫ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Тернополь,до ст. Лановцы,,,,,,,,,,,
  1.,360004 .,Тернополь,   0  км ,  63  км ,,,,,,,,,,,
  2.,360023 .,ОП Шляхтинцы,   9  км ,  54  км ,,,,,,,,,,,
  3.,360038 .,ОП Лозова,  10  км ,  53  км ,,,,,,,,,,,
  4.,360042 .,ОП Курники,  12  км ,  51  км ,,,,,,,,,,,
  5.,360057 .,ОП Стегниковцы,  15  км ,  48  км ,,,,,,,,,,,
  6.,360061 .,ОП Ивашковцы,  19  км ,  44  км ,,,,,,,,,,,
  7.,360201 .,Збараж,  24  км ,  39  км ,,,,,,,,,,,
  8.,360216 .,ОП Малый Глубочек,  30  км ,  33  км ,,,,,,,,,,,
  9.,360220 .,ОП Красносельцы,  33  км ,  30  км ,,,,,,,,,,,
 10.,360235 .,ОП Зарудечко,  36  км ,  27  км ,,,,,,,,,,,
 11.,360247 .,ОП Шилы,  39  км ,  24  км ,,,,,,,,,,,
 12.,360254 .,ОП Карначевка,  42  км ,  21  км ,,,,,,,,,,,
 13.,360269 .,ОП Пахиня,  44  км ,  19  км ,,,,,,,,,,,
 14.,360273 .,ОП Вышгородок,  46  км ,  17  км ,,,,,,,,,,,
 15.,360339 .,ОП Билка,  50  км ,  13  км ,,,,,,,,,,,
 16.,360324 .,ОП Бережанка,  55  км ,   8  км ,,,,,,,,,,,
 17.,360313 .,ОП Коськовцы,  58  км ,   5  км ,,,,,,,,,,,
 18.,360305 .,Лановцы,  63  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 32) участок 35-033 ""ТЕРНОПОЛЬ - ПОДВОЛОЧИСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Тернополь,до ст. Подволочиск,,,,,,,,,,,
  1.,360004 .,Тернополь,   0  км ,  51  км ,,,,,,,,,,,
  2.,360076 .,ОП Ост. Пункт 1338 км,   3  км ,  48  км ,,,,,,,,,,,
  3.,360080 .,ОП Гаи Великие,   7  км ,  44  км ,,,,,,,,,,,
  4.,360911 .,ОП Дычков,  10  км ,  41  км ,,,,,,,,,,,
  5.,360907 .,Борки-Великие,  14  км ,  37  км ,,,,,,,,,,,
  6.,360945 .,ОП Дачи,  16  км ,  35  км ,,,,,,,,,,,
  7.,360926 .,ОП Романовка,  19  км ,  32  км ,,,,,,,,,,,
  8.,360951 .,ОП Ангеловка,  20  км ,  31  км ,,,,,,,,,,,
  9.,360930 .,ОП Стриевка,  22  км ,  29  км ,,,,,,,,,,,
 10.,361204 .,Максимовка-Тернопольская,  31  км ,  20  км ,,,,,,,,,,,
 11.,361219 .,ОП Гуляйполе,  34  км ,  17  км ,,,,,,,,,,,
 12.,361223 .,ОП Платформа 1304 км,  37  км ,  14  км ,,,,,,,,,,,
 13.,361238 .,ОП Богдановка-Каменка,  42  км ,   9  км ,,,,,,,,,,,
 14.,361257 .,ОП Росоховатец,  44  км ,   7  км ,,,,,,,,,,,
 15.,361242 .,ОП Супрановка,  46  км ,   5  км ,,,,,,,,,,,
 16.,361308 .,Подволочиск,  51  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 33) участок 35-034 ""ТЕРНОПОЛЬ - КОПЫЧИНЦЫ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Тернополь,до ст. Копычинцы,,,,,,,,,,,
  1.,360004 .,Тернополь,   0  км ,  73  км ,,,,,,,,,,,
  2.,362601 .,Березовица-Остров,   9  км ,  64  км ,,,,,,,,,,,
  3.,362616 .,Прошова,  20  км ,  53  км ,,,,,,,,,,,
  4.,362620 .,ОП Зеленый Гай,  26  км ,  47  км ,,,,,,,,,,,
  5.,362809 .,Микулинцы-Струсов,  28  км ,  45  км ,,,,,,,,,,,
  6.,362813 .,ОП Кровинка,  33  км ,  40  км ,,,,,,,,,,,
  7.,362902 .,Теребовля,  36  км ,  37  км ,,,,,,,,,,,
  8.,363002 .,Дереневка,  46  км ,  27  км ,,,,,,,,,,,
  9.,363017 .,ОП Говилов,  50  км ,  23  км ,,,,,,,,,,,
 10.,363106 .,Хоростков,  58  км ,  15  км ,,,,,,,,,,,
 11.,363110 .,ОП Ост. Пункт 65 км,  65  км ,   8  км ,,,,,,,,,,,
 12.,363303 .,Копычинцы,  73  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 34) участок 35-035 ""КОПЫЧИНЦЫ - ГУСЯТИН"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Копычинцы,до ст. Гусятин,,,,,,,,,,,
  1.,363303 .,Копычинцы,   0  км ,  21  км ,,,,,,,,,,,
  2.,363318 .,ОП Кругулец,   7  км ,  14  км ,,,,,,,,,,,
  3.,363322 .,ОП Васильковцы,  11  км ,  10  км ,,,,,,,,,,,
  4.,363337 .,ОП Чабаровка,  17  км ,   4  км ,,,,,,,,,,,
  5.,363407 .,Гусятин,  21  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 35) участок 35-036 ""СТРЫЙ - ИВАНО-ФРАНКОВСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Стрый,до ст. Ивано-Франковск,,,,,,,,,,,
  1.,377408 .,Стрый,   0  км , 108  км ,,,,,,,,,,,
  2.,377452 .,ОП Довге-Моршинское,  11  км ,  97  км ,,,,,,,,,,,
  3.,377414 .,Моршин,  15  км ,  93  км ,,,,,,,,,,,
  4.,387312 .,ОП Лысовичи,  20  км ,  88  км ,,,,,,,,,,,
  5.,387308 .,Болехов,  25  км ,  83  км ,,,,,,,,,,,
  6.,387327 .,ОП Свича,  29  км ,  79  км ,,,,,,,,,,,
  7.,387331 .,ОП Яворов-Долинский,  33  км ,  75  км ,,,,,,,,,,,
  8.,387401 .,Долина,  38  км ,  70  км ,,,,,,,,,,,
  9.,387416 .,ОП Рахиня,  42  км ,  66  км ,,,,,,,,,,,
 10.,387420 .,ОП Надиево,  45  км ,  63  км ,,,,,,,,,,,
 11.,387435 .,ОП Ракив,  48  км ,  60  км ,,,,,,,,,,,
 12.,387609 .,Рожнятов,  52  км ,  56  км ,,,,,,,,,,,
 13.,387613 .,ОП Брошнев,  54  км ,  54  км ,,,,,,,,,,,
 14.,387628 .,ОП Голынь,  58  км ,  50  км ,,,,,,,,,,,
 15.,387702 .,Калуш,  66  км ,  42  км ,,,,,,,,,,,
 16.,387717 .,ОП Вистова,  75  км ,  33  км ,,,,,,,,,,,
 17.,387721 .,Боднаров,  80  км ,  28  км ,,,,,,,,,,,
 18.,387736 .,ОП Майдан,  85  км ,  23  км ,,,,,,,,,,,
 19.,387806 .,Ценжев,  92  км ,  16  км ,,,,,,,,,,,
 20.,387810 .,ОП Павловка, 100  км ,   8  км ,,,,,,,,,,,
 21.,388315 .,ОП Угрынов, 105  км ,   3  км ,,,,,,,,,,,
 22.,388404 .,Ивано-Франковск, 108  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 36) участок 35-037 ""ХОДОРОВ - ХРЫПЛИН"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Ходоров,до ст. Хрыплин,,,,,,,,,,,
  1.,379104 .,Ходоров,   0  км ,  81  км ,,,,,,,,,,,
  2.,379119 .,ОП Бортники,   3  км ,  78  км ,,,,,,,,,,,
  3.,379142 .,ОП Молодынче,   7  км ,  74  км ,,,,,,,,,,,
  4.,379123 .,Журавно,  14  км ,  67  км ,,,,,,,,,,,
  5.,379138 .,ОП Чернев,  18  км ,  63  км ,,,,,,,,,,,
  6.,379161 .,ОП Село Чернев,  21  км ,  60  км ,,,,,,,,,,,
  7.,388004 .,Букачевцы,  24  км ,  57  км ,,,,,,,,,,,
  8.,388014 .,ОП Тенетники,  29  км ,  52  км ,,,,,,,,,,,
  9.,388029 .,ОП Мартынов,  33  км ,  48  км ,,,,,,,,,,,
 10.,388103 .,Бурштын,  37  км ,  44  км ,,,,,,,,,,,
 11.,388118 .,ОП ГРЭС,  40  км ,  41  км ,,,,,,,,,,,
 12.,388122 .,ОП Бовшев,  42  км ,  39  км ,,,,,,,,,,,
 13.,388207 .,Галич,  48  км ,  33  км ,,,,,,,,,,,
 14.,388245 .,ОП Тустань,  52  км ,  29  км ,,,,,,,,,,,
 15.,387204 .,Дубовцы,  55  км ,  26  км ,,,,,,,,,,,
 16.,387909 .,Езуполь,  62  км ,  19  км ,,,,,,,,,,,
 17.,388230 .,ОП Тос,  67  км ,  14  км ,,,,,,,,,,,
 18.,388300 .,Ямница,  70  км ,  11  км ,,,,,,,,,,,
 19.,388315 .,ОП Угрынов,  74  км ,   7  км ,,,,,,,,,,,
 20.,388404 .,Ивано-Франковск,  77  км ,   4  км ,,,,,,,,,,,
 21.,388419 .,ОП Быстрица,  79  км ,   2  км ,,,,,,,,,,,
 22.,388508 .,Хрыплин,  81  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 37) участок 35-038 ""ХОДОРОВ - СТРЫЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Ходоров,до ст. Стрый,,,,,,,,,,,
  1.,379104 .,Ходоров,   0  км ,  41  км ,,,,,,,,,,,
  2.,378417 .,ОП Бородчицы,   6  км ,  35  км ,,,,,,,,,,,
  3.,378402 .,Жидачев,  12  км ,  29  км ,,,,,,,,,,,
  4.,378309 .,Гнездычев,  19  км ,  22  км ,,,,,,,,,,,
  5.,378218 .,ОП Покровцы,  24  км ,  17  км ,,,,,,,,,,,
  6.,378205 .,Ходовичи,  30  км ,  11  км ,,,,,,,,,,,
  7.,377429 .,ОП Верчаны,  35  км ,   6  км ,,,,,,,,,,,
  8.,377471 .,Блок-пост 154 км,  38  км ,   3  км ,,,,,,,,,,,
  9.,377408 .,Стрый,  41  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 38) участок 35-039 ""СТРЫЙ - САМБОР"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Стрый,до ст. Самбор,,,,,,,,,,,
  1.,377408 .,Стрый,   0  км ,  70  км ,,,,,,,,,,,
  2.,376356 .,Стрый II,   3  км ,  67  км ,,,,,,,,,,,
  3.,376341 .,ОП Нежухов,   5  км ,  65  км ,,,,,,,,,,,
  4.,376337 .,ОП Райлов,   8  км ,  62  км ,,,,,,,,,,,
  5.,376322 .,Верхние Гаи,  15  км ,  55  км ,,,,,,,,,,,
  6.,376318 .,ОП Болеховцы,  21  км ,  49  км ,,,,,,,,,,,
  7.,376303 .,Дрогобыч,  27  км ,  43  км ,,,,,,,,,,,
  8.,376214 .,ОП Рыхтичи,  35  км ,  35  км ,,,,,,,,,,,
  9.,376197 .,ОП Добровляны,  40  км ,  30  км ,,,,,,,,,,,
 10.,375758 .,ОП Дорожев,  48  км ,  22  км ,,,,,,,,,,,
 11.,375743 .,ОП Новошичи,  51  км ,  19  км ,,,,,,,,,,,
 12.,375739 .,Дубляны,  56  км ,  14  км ,,,,,,,,,,,
 13.,375724 .,ОП Кульчицы,  63  км ,   7  км ,,,,,,,,,,,
 14.,375705 .,Самбор,  70  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 39) участок 35-040 ""ХРЫПЛИН - КОЛОМЫЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Хрыплин,до ст. Коломыя,,,,,,,,,,,
  1.,388508 .,Хрыплин,   0  км ,  51  км ,,,,,,,,,,,
  2.,388531 .,ОП Диброва,   6  км ,  45  км ,,,,,,,,,,,
  3.,389905 .,Марковцы,   8  км ,  43  км ,,,,,,,,,,,
  4.,388527 .,ОП Ворона,  14  км ,  37  км ,,,,,,,,,,,
  5.,388601 .,Отыня,  19  км ,  32  км ,,,,,,,,,,,
  6.,388654 .,ОП Ост. Пункт 166 км,  23  км ,  28  км ,,,,,,,,,,,
  7.,388616 .,ОП Голосков,  24  км ,  27  км ,,,,,,,,,,,
  8.,388620 .,ОП Хлебычин,  26  км ,  25  км ,,,,,,,,,,,
  9.,388635 .,ОП Черемхов,  30  км ,  21  км ,,,,,,,,,,,
 10.,388642 .,Коршев,  36  км ,  15  км ,,,,,,,,,,,
 11.,388705 .,Годы-Турка,  43  км ,   8  км ,,,,,,,,,,,
 12.,388669 .,ОП Пядики,  47  км ,   4  км ,,,,,,,,,,,
 13.,388809 .,Коломыя,  51  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 40) участок 35-041 ""ХРЫПЛИН - ДЕЛЯТИН"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Хрыплин,до ст. Делятин,,,,,,,,,,,
  1.,388508 .,Хрыплин,   0  км ,  50  км ,,,,,,,,,,,
  2.,387115 .,ОП Дружба,   5  км ,  45  км ,,,,,,,,,,,
  3.,387100 .,Братковцы,   8  км ,  42  км ,,,,,,,,,,,
  4.,387030 .,ОП Ост. Пункт 10 км,  10  км ,  40  км ,,,,,,,,,,,
  5.,387026 .,ОП Тысменичаны,  16  км ,  34  км ,,,,,,,,,,,
  6.,387011 .,ОП Цуцилов,  19  км ,  31  км ,,,,,,,,,,,
  7.,387007 .,Тарновица,  25  км ,  25  км ,,,,,,,,,,,
  8.,386907 .,Надворная,  33  км ,  17  км ,,,,,,,,,,,
  9.,386911 .,ОП Лойова,  41  км ,   9  км ,,,,,,,,,,,
 10.,386926 .,ОП Любижня,  48  км ,   2  км ,,,,,,,,,,,
 11.,386606 .,Делятин,  50  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 41) участок 35-042 ""ДЕЛЯТИН - БЕРЛЕБАШ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Делятин,до ст. Берлебаш,,,,,,,,,,,
  1.,386606 .,Делятин,   0  км ,  92  км ,,,,,,,,,,,
  2.,386555 .,ОП Дора,   5  км ,  87  км ,,,,,,,,,,,
  3.,386540 .,Яремче,   8  км ,  84  км ,,,,,,,,,,,
  4.,386536 .,ОП Ямна,  12  км ,  80  км ,,,,,,,,,,,
  5.,386521 .,Микуличин,  18  км ,  74  км ,,,,,,,,,,,
  6.,386517 .,ОП Татаров-Буковель,  28  км ,  64  км ,,,,,,,,,,,
  7.,386502 .,Ворохта,  34  км ,  58  км ,,,,,,,,,,,
  8.,386428 .,Вороненка,  41  км ,  51  км ,,,,,,,,,,,
  9.,386413 .,ОП Лазещина,  51  км ,  41  км ,,,,,,,,,,,
 10.,386409 .,Ясиня,  57  км ,  35  км ,,,,,,,,,,,
 11.,386343 .,ОП Свидовец,  60  км ,  32  км ,,,,,,,,,,,
 12.,386339 .,ОП Квасы,  70  км ,  22  км ,,,,,,,,,,,
 13.,386324 .,ОП Белин,  76  км ,  16  км ,,,,,,,,,,,
 14.,386318 .,ОП Устерики,  80  км ,  12  км ,,,,,,,,,,,
 15.,386305 .,Рахов,  84  км ,   8  км ,,,,,,,,,,,
 16.,386216 .,ОП Вильшанка,  87  км ,   5  км ,,,,,,,,,,,
 17.,386201 .,ОП Берлебаш,  92  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 42) участок 35-043 ""БЕРЛЕБАШ - ДЕЛОВОЕ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Берлебаш,до ст. Деловое,,,,,,,,,,,
  1.,386201 .,ОП Берлебаш,   0  км ,   9  км ,,,,,,,,,,,
