Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Северной ж.д. (код дороги 28),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 28-001 ""АЛЕКСАНДРОВ (Московской ж.д.) - ЯРОСЛАВЛЬ-ГЛАВНЫЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Александров,до ст. Ярославль-Главный,,,,,,,,,,,
 13.,297120 .,Пежма,  84  км ,  20  км ,,,,,,,,,,,
 14.,297648 .,ОП Лесная,  91  км ,  13  км ,,,,,,,,,,,
 15.,297633 .,ОП Каменная,  95  км ,   9  км ,,,,,,,,,,,
 16.,297629 .,ОП Озерки, 100  км ,   4  км ,,,,,,,,,,,
 17.,297703 .,Вельск, 104  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 14) участок 28-014 ""ВАЛДЕЕВО - ВЕЛЬСК (через ст. Норменга)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Валдеево,до ст. Вельск,,,,,,,,,,,
  1.,296912 .,Валдеево,   0  км ,  97  км ,,,,,,,,,,,
  2.,297224 .,Норменга,   8  км ,  89  км ,,,,,,,,,,,
  3.,297309 .,Подюга,  15  км ,  82  км ,,,,,,,,,,,
  4.,297421 .,ОП Юра,  37  км ,  60  км ,,,,,,,,,,,
  5.,297493 .,Усть-Шоноша,  48  км ,  49  км ,,,,,,,,,,,
  6.,297525 .,ОП Куваш,  67  км ,  30  км ,,,,,,,,,,,
  7.,297582 .,Верхняя Синега,  76  км ,  21  км ,,,,,,,,,,,
  8.,297614 .,ОП Силютинский,  84  км ,  13  км ,,,,,,,,,,,
  9.,297703 .,Вельск,  97  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 15) участок 28-015 ""ВЕЛЬСК - КОТЛАС-УЗЛОВОЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Вельск,до ст. Котлас-Узловой,,,,,,,,,,,
  1.,297703 .,Вельск,   0  км , 259  км ,,,,,,,,,,,
  2.,297856 .,ОП Лесобаза,   4  км , 255  км ,,,,,,,,,,,
  3.,297807 .,Вага,   6  км , 253  км ,,,,,,,,,,,
  4.,297845 .,ОП Ост. Пункт 831 км,   8  км , 251  км ,,,,,,,,,,,
  5.,297830 .,ОП Болото Мох,  12  км , 247  км ,,,,,,,,,,,
  6.,297826 .,ОП Черное озеро,  15  км , 244  км ,,,,,,,,,,,
  7.,297811 .,ОП Ост. Пункт 843 км,  20  км , 239  км ,,,,,,,,,,,
  8.,297900 .,Кулой,  23  км , 236  км ,,,,,,,,,,,
  9.,297934 .,ОП Ост. Пункт 848 км,  25  км , 234  км ,,,,,,,,,,,
 10.,297949 .,ОП Ост. Пункт 852 км,  29  км , 230  км ,,,,,,,,,,,
 11.,297915 .,ОП Сельменьга,  34  км , 225  км ,,,,,,,,,,,
 12.,297922 .,Кокшеньга,  42  км , 217  км ,,,,,,,,,,,
 13.,298028 .,ОП Соденьга,  54  км , 205  км ,,,,,,,,,,,
 14.,298123 .,ОП Павлицево,  57  км , 202  км ,,,,,,,,,,,
 15.,298138 .,ОП Казарма,  61  км , 198  км ,,,,,,,,,,,
 16.,298104 .,Костылево,  65  км , 194  км ,,,,,,,,,,,
 17.,298142 .,ОП Боровой,  69  км , 190  км ,,,,,,,,,,,
 18.,298157 .,ОП Доровичный,  73  км , 186  км ,,,,,,,,,,,
 19.,298119 .,ОП Шангалы,  76  км , 183  км ,,,,,,,,,,,
 20.,298161 .,ОП Ворсаньга,  80  км , 179  км ,,,,,,,,,,,
 21.,298176 .,ОП Ост. Пункт 907 км,  84  км , 175  км ,,,,,,,,,,,
 22.,298212 .,ОП Шурай,  89  км , 170  км ,,,,,,,,,,,
 23.,298246 .,ОП Ост. Пункт 915 км,  92  км , 167  км ,,,,,,,,,,,
 24.,298227 .,ОП Мяткурга,  94  км , 165  км ,,,,,,,,,,,
 25.,298301 .,Илеза, 103  км , 156  км ,,,,,,,,,,,
 26.,298316 .,ОП Колонна, 107  км , 152  км ,,,,,,,,,,,
 27.,298320 .,ОП Ост. Пункт 933 км, 110  км , 149  км ,,,,,,,,,,,
 28.,298413 .,Сулонда, 116  км , 143  км ,,,,,,,,,,,
 29.,298347 .,ОП Ост. Пункт 946 км, 123  км , 136  км ,,,,,,,,,,,
 30.,298513 .,Уфтюга, 129  км , 130  км ,,,,,,,,,,,
 31.,298602 .,Лойга, 141  км , 118  км ,,,,,,,,,,,
 32.,298706 .,Кизема, 154  км , 105  км ,,,,,,,,,,,
 33.,298814 .,Вонжуга, 170  км ,  89  км ,,,,,,,,,,,
 34.,298985 .,Сенгос, 183  км ,  76  км ,,,,,,,,,,,
 35.,299003 .,Ломоватка, 194  км ,  65  км ,,,,,,,,,,,
 36.,299075 .,Ерга, 206  км ,  53  км ,,,,,,,,,,,
 37.,299200 .,Удима, 216  км ,  43  км ,,,,,,,,,,,
 38.,299215 .,ОП Копосово, 229  км ,  30  км ,,,,,,,,,,,
 39.,299319 .,Реваж, 241  км ,  18  км ,,,,,,,,,,,
 40.,299408 .,Ядриха, 251  км ,   8  км ,,,,,,,,,,,
 41.,280204 .,Котлас-Узловой, 259  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 16) участок 28-016 ""ЯДРИХА - ВЕЛИКИЙ УСТЮГ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Ядриха,до ст. Котлас-Узловой,до ст. Коноша I,,,,,,,,,,
  1.,299408 .,Ядриха,   0  км ,   8  км , 355  км ,,,,,,,,,,
  2.,299501 .,Приводино,  13  км ,  21  км , 368  км ,,,,,,,,,,
  3.,299605 .,Красавино,  31  км ,  39  км , 386  км ,,,,,,,,,,
  4.,299709 .,Великий Устюг,  56  км ,  64  км , 411  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 17) участок 28-017 ""КОТЛАС-УЗЛОВОЙ - МИКУНЬ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Котлас-Узловой,до ст. Микунь,,,,,,,,,,,
  1.,280204 .,Котлас-Узловой,   0  км , 232  км ,,,,,,,,,,,
  2.,280308 .,Лименда,   7  км , 225  км ,,,,,,,,,,,
  3.,280007 .,Сольвычегодск,  13  км , 219  км ,,,,,,,,,,,
  4.,280045 .,ОП Локомотивное депо,  14  км , 218  км ,,,,,,,,,,,
  5.,280026 .,Пырский,  17  км , 215  км ,,,,,,,,,,,
  6.,280030 .,ОП Ватса,  20  км , 212  км ,,,,,,,,,,,
  7.,280904 .,Низовка,  26  км , 206  км ,,,,,,,,,,,
  8.,281000 .,Черемуха,  34  км , 198  км ,,,,,,,,,,,
  9.,281029 .,ОП Ныромка,  38  км , 194  км ,,,,,,,,,,,
 10.,281103 .,Виледь,  50  км , 182  км ,,,,,,,,,,,
 11.,281137 .,ОП Ост. Пункт 1141 км,  58  км , 174  км ,,,,,,,,,,,
 12.,281264 .,Кивер,  63  км , 169  км ,,,,,,,,,,,
 13.,281226 .,ОП Ост. Пункт 1153 км,  70  км , 162  км ,,,,,,,,,,,
 14.,281211 .,ОП Чокур ,  78  км , 154  км ,,,,,,,,,,,
 15.,281230 .,ОП Ост. Пункт 1165 км,  82  км , 150  км ,,,,,,,,,,,
 16.,281245 .,ОП Секур,  86  км , 146  км ,,,,,,,,,,,
 17.,281329 .,Светик,  95  км , 137  км ,,,,,,,,,,,
 18.,281353 .,ОП Кулига, 100  км , 132  км ,,,,,,,,,,,
 19.,281334 .,ОП Лупья, 103  км , 129  км ,,,,,,,,,,,
 20.,281315 .,ОП Слободчиково, 111  км , 121  км ,,,,,,,,,,,
 21.,281349 .,ОП Ост. Пункт 1200 км, 117  км , 115  км ,,,,,,,,,,,
 22.,281404 .,Урдома, 124  км , 108  км ,,,,,,,,,,,
 23.,281495 .,Тыва, 133  км ,  99  км ,,,,,,,,,,,
 24.,281714 .,Шиес, 157  км ,  75  км ,,,,,,,,,,,
 25.,281902 .,Мадмас, 177  км ,  55  км ,,,,,,,,,,,
 26.,282002 .,Межег, 187  км ,  45  км ,,,,,,,,,,,
 27.,282106 .,Вездино, 211  км ,  21  км ,,,,,,,,,,,
 28.,282407 .,Микунь, 232  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 18) участок 28-018 ""МИКУНЬ - СОСНОГОРСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Микунь,до ст. Сосногорск,,,,,,,,,,,
  1.,282407 .,Микунь,   0  км , 255  км ,,,,,,,,,,,
  2.,284440 .,Чуб,  12  км , 243  км ,,,,,,,,,,,
  3.,284421 .,Муська,  41  км , 214  км ,,,,,,,,,,,
  4.,284506 .,Княжпогост,  52  км , 203  км ,,,,,,,,,,,
  5.,284718 .,Тракт,  76  км , 179  км ,,,,,,,,,,,
  6.,284826 .,Весляна,  89  км , 166  км ,,,,,,,,,,,
  7.,284900 .,Синдор, 113  км , 142  км ,,,,,,,,,,,
  8.,285000 .,Иоссер, 133  км , 122  км ,,,,,,,,,,,
  9.,285015 .,Крепежная, 141  км , 114  км ,,,,,,,,,,,
 10.,285119 .,ОП Ропча, 146  км , 109  км ,,,,,,,,,,,
 11.,285123 .,Тиманский, 158  км ,  97  км ,,,,,,,,,,,
 12.,285208 .,Чиньяворык, 171  км ,  84  км ,,,,,,,,,,,
 13.,285301 .,Юкарка, 182  км ,  73  км ,,,,,,,,,,,
 14.,285392 .,Тобысь, 192  км ,  63  км ,,,,,,,,,,,
 15.,285509 .,Ярега, 226  км ,  29  км ,,,,,,,,,,,
 16.,285602 .,Ухта, 244  км ,  11  км ,,,,,,,,,,,
 17.,285706 .,Ветласян, 246  км ,   9  км ,,,,,,,,,,,
 18.,285801 .,Сосногорск, 255  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 19) участок 28-019 ""СОСНОГОРСК - ВОРКУТА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Сосногорск,до ст. Воркута,,,,,,,,,,,
  1.,285801 .,Сосногорск,   0  км , 697  км ,,,,,,,,,,,
  2.,286605 .,Пожня,   4  км , 693  км ,,,,,,,,,,,
  3.,286709 .,Керки,  23  км , 674  км ,,,,,,,,,,,
  4.,286802 .,Вис,  51  км , 646  км ,,,,,,,,,,,
  5.,286910 .,Седьвож,  73  км , 624  км ,,,,,,,,,,,
  6.,287006 .,Малая Пера,  86  км , 611  км ,,,,,,,,,,,
  7.,286516 .,Лемъю,  97  км , 600  км ,,,,,,,,,,,
  8.,287102 .,Ираель, 117  км , 580  км ,,,,,,,,,,,
  9.,287218 .,Зеленоборск, 128  км , 569  км ,,,,,,,,,,,
 10.,287311 .,Рыбница, 139  км , 558  км ,,,,,,,,,,,
 11.,287415 .,Талый, 152  км , 545  км ,,,,,,,,,,,
 12.,287504 .,Каджером, 164  км , 533  км ,,,,,,,,,,,
 13.,287519 .,Дозмер (рзд), 175  км , 522  км ,,,,,,,,,,,
 14.,287523 .,Ронаель (рзд), 188  км , 509  км ,,,,,,,,,,,
 15.,287608 .,Чикшино, 200  км , 497  км ,,,,,,,,,,,
 16.,287716 .,Сухой Лог (бп), 226  км , 471  км ,,,,,,,,,,,
 17.,287805 .,Кожва I, 236  км , 461  км ,,,,,,,,,,,
 18.,287817 .,ОП Платформа 1808 км, 238  км , 459  км ,,,,,,,,,,,
 19.,287858 .,ОП Набережный, 239  км , 458  км ,,,,,,,,,,,
 20.,287843 .,Заливные озера (бп), 240  км , 457  км ,,,,,,,,,,,
 21.,287839 .,ОП Сияние севера, 244  км , 453  км ,,,,,,,,,,,
 22.,288009 .,Печора, 249  км , 448  км ,,,,,,,,,,,
 23.,288808 .,Печора (перев.), 249  км , 448  км ,,,,,,,,,,,
 24.,288028 .,Аранец (обп), 274  км , 423  км ,,,,,,,,,,,
 25.,288102 .,Сыня, 297  км , 400  км ,,,,,,,,,,,
 26.,288117 .,Вылью (рзд), 307  км , 390  км ,,,,,,,,,,,
 27.,288121 .,Янью (рзд), 319  км , 378  км ,,,,,,,,,,,
 28.,288136 .,Джинтуй (рзд), 331  км , 366  км ,,,,,,,,,,,
 29.,288140 .,Изъяю (рзд), 341  км , 356  км ,,,,,,,,,,,
 30.,288189 .,Косью, 351  км , 346  км ,,,,,,,,,,,
 31.,288418 .,Охотпост (рзд), 361  км , 336  км ,,,,,,,,,,,
 32.,288422 .,Калякурья (рзд), 375  км , 322  км ,,,,,,,,,,,
 33.,288437 .,ОП Кожим Рудник, 382  км , 315  км ,,,,,,,,,,,
 34.,288507 .,Кожым, 387  км , 310  км ,,,,,,,,,,,
 35.,288530 .,Черный, 400  км , 297  км ,,,,,,,,,,,
 36.,288526 .,Угольный (обп), 414  км , 283  км ,,,,,,,,,,,
 37.,288600 .,Инта I, 429  км , 268  км ,,,,,,,,,,,
 38.,288615 .,Нюр (рзд), 440  км , 257  км ,,,,,,,,,,,
 39.,288627 .,Байдук (рзд), 452  км , 245  км ,,,,,,,,,,,
 40.,288634 .,Кочмес, 460  км , 237  км ,,,,,,,,,,,
 41.,288850 .,Турун, 468  км , 229  км ,,,,,,,,,,,
 42.,288827 .,Ошпер, 478  км , 219  км ,,,,,,,,,,,
 43.,288831 .,Петрунь, 489  км , 208  км ,,,,,,,,,,,
 44.,288846 .,Бугры-Полярные, 501  км , 196  км ,,,,,,,,,,,
 45.,288901 .,Уса, 524  км , 173  км ,,,,,,,,,,,
 46.,288916 .,Пост-Абезь, 528  км , 169  км ,,,,,,,,,,,
 47.,288403 .,Марков, 534  км , 163  км ,,,,,,,,,,,
 48.,288946 .,Амшор (рзд), 559  км , 138  км ,,,,,,,,,,,
 49.,289001 .,Сивая Маска, 569  км , 128  км ,,,,,,,,,,,
 50.,289020 .,Шор (рзд), 590  км , 107  км ,,,,,,,,,,,
 51.,289035 .,Пышор (рзд), 601  км ,  96  км ,,,,,,,,,,,
 52.,289054 .,Сейда, 623  км ,  74  км ,,,,,,,,,,,
 53.,289118 .,Чум, 631  км ,  66  км ,,,,,,,,,,,
 54.,289124 .,Кыкшор (рзд), 643  км ,  54  км ,,,,,,,,,,,
 55.,289213 .,Песец (рзд), 655  км ,  42  км ,,,,,,,,,,,
 56.,289529 .,Хановей, 666  км ,  31  км ,,,,,,,,,,,
 57.,289321 .,Юнь-Яга (рзд), 685  км ,  12  км ,,,,,,,,,,,
 58.,289503 .,Воркута, 697  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 20) участок 28-020 ""СОСНОГОРСК - ТРОИЦКО-ПЕЧОРСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Сосногорск,до ст. Троицко-Печорск,,,,,,,,,,,
  1.,285801 .,Сосногорск,   0  км , 161  км ,,,,,,,,,,,
  2.,285937 .,Сосногорск II,   7  км , 154  км ,,,,,,,,,,,
  3.,285922 .,ОП Кэмдор,  55  км , 106  км ,,,,,,,,,,,
  4.,286003 .,Верхнеижемская,  82  км ,  79  км ,,,,,,,,,,,
  5.,286111 .,Нибель, 101  км ,  60  км ,,,,,,,,,,,
  6.,286408 .,Троицко-Печорск, 161  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 21) участок 28-021 ""СЫНЯ - УСИНСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Сыня,до ст. Усинск,,,,,,,,,,,
  1.,288102 .,Сыня,   0  км , 108  км ,,,,,,,,,,,
  2.,288244 .,Юкост,  53  км ,  55  км ,,,,,,,,,,,
  3.,288231 .,Разъезд 81 км,  81  км ,  27  км ,,,,,,,,,,,
  4.,288308 .,Усинск, 108  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 22) участок 28-023 ""ИВАНОВО-СОРТИРОВОЧНОЕ - НОВКИ II (Горьковской ж.д.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Иваново-Сортировочное,до ст. Новки II,,,,,,,,,,,
  1.,318609 .,Иваново-Сортировочное,   0  км ,  87  км ,,,,,,,,,,,
  2.,318806 .,Горино,   3  км ,  84  км ,,,,,,,,,,,
  3.,318908 .,Кохма,  10  км ,  77  км ,,,,,,,,,,,
  4.,318914 .,Ворожино (рзд),  19  км ,  68  км ,,,,,,,,,,,
  5.,319003 .,Шуя,  28  км ,  59  км ,,,,,,,,,,,
  6.,319014 .,Ладыгино,  43  км ,  44  км ,,,,,,,,,,,
  7.,319211 .,Шорыгино,  50  км ,  37  км ,,,,,,,,,,,
  8.,319300 .,Савино,  58  км ,  29  км ,,,,,,,,,,,
  9.,319315 .,Большаково,  70  км ,  17  км ,,,,,,,,,,,
 10.,319322 .,ОП Шушерино,  74  км ,  13  км ,,,,,,,,,,,
 11.,319419 .,ОП Уводь,  77  км ,  10  км ,,,,,,,,,,,
 12.,319334 .,ОП Малыгино,  80  км ,   7  км ,,,,,,,,,,,
 13.,262901 .,ОП Новки II,  87  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 23) участок 28-024 ""ИВАНОВО-СОРТИРОВОЧНОЕ - ЕРМОЛИНО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Иваново-Сортировочное,до ст. Ермолино,,,,,,,,,,,
  1.,318609 .,Иваново-Сортировочное,   0  км ,  20  км ,,,,,,,,,,,
  2.,316336 .,Строкино,  10  км ,  10  км ,,,,,,,,,,,
  3.,316321 .,ОП Красносельская,  13  км ,   7  км ,,,,,,,,,,,
  4.,316302 .,Ермолино,  20  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 24) участок 28-025 ""ЕРМОЛИНО - КИНЕШМА (ПЕРЕВ.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Ермолино,до ст. Кинешма (перев.),,,,,,,,,,,
  1.,316302 .,Ермолино,   0  км ,  72  км ,,,,,,,,,,,
  2.,316340 .,ОП Пережогино,   4  км ,  68  км ,,,,,,,,,,,
  3.,316317 .,ОП Игнатьевская,   9  км ,  63  км ,,,,,,,,,,,
  4.,316355 .,Каминский,  15  км ,  57  км ,,,,,,,,,,,
  5.,316507 .,Горкино,  23  км ,  49  км ,,,,,,,,,,,
  6.,316514 .,ОП Гаврилково,  33  км ,  39  км ,,,,,,,,,,,
  7.,316603 .,Вичуга,  44  км ,  28  км ,,,,,,,,,,,
  8.,316618 .,ОП Пешково,  57  км ,  15  км ,,,,,,,,,,,
  9.,316800 .,Кинешма II (перев.),  70  км ,   2  км ,,,,,,,,,,,
 10.,317004 .,Кинешма II,  70  км ,   2  км ,,,,,,,,,,,
 11.,317409 .,Кинешма II (эксп.),  70  км ,   2  км ,,,,,,,,,,,
 12.,316707 .,Кинешма,  72  км ,   0  км ,,,,,,,,,,,
 13.,319404 .,Кинешма (эксп.),  72  км ,   0  км ,,,,,,,,,,,
 14.,319508 .,Кинешма (перев.),  72  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 25) участок 28-026 ""ЯРОСЛАВЛЬ-ГЛАВНЫЙ - СОНКОВО (Октябрьской ж.д.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Ярославль-Главный,до ст. Сонково,,,,,,,,,,,
  1.,310005 .,Ярославль-Главный,   0  км , 184  км ,,,,,,,,,,,
  2.,313107 .,Молот,   8  км , 176  км ,,,,,,,,,,,
  3.,312706 .,Тенино,  14  км , 170  км ,,,,,,,,,,,
  4.,312636 .,ОП Кривандино,  20  км , 164  км ,,,,,,,,,,,
  5.,312621 .,Чебаково,  25  км , 159  км ,,,,,,,,,,,
  6.,312617 .,ОП Клинцево,  31  км , 153  км ,,,,,,,,,,,
  7.,312689 .,Ваулово,  37  км , 147  км ,,,,,,,,,,,
  8.,312674 .,ОП Кадино,  42  км , 142  км ,,,,,,,,,,,
  9.,312513 .,ОП Чижово,  43  км , 141  км ,,,,,,,,,,,
 10.,312509 .,Лом,  51  км , 133  км ,,,,,,,,,,,
 11.,312320 .,Пиняги (рзд),  58  км , 126  км ,,,,,,,,,,,
 12.,312316 .,Торопово (рзд),  66  км , 118  км ,,,,,,,,,,,
 13.,312301 .,Рыбинск-Товарный,  77  км , 107  км ,,,,,,,,,,,
 14.,312405 .,Рыбинск-Товарный (перев.),  77  км , 107  км ,,,,,,,,,,,
 15.,312104 .,Рыбинск-Пассажирский,  79  км , 105  км ,,,,,,,,,,,
 16.,312024 .,Юринский (рзд),  86  км ,  98  км ,,,,,,,,,,,
 17.,312015 .,ОП Просвет,  89  км ,  95  км ,,,,,,,,,,,
 18.,312034 .,Тихменево,  93  км ,  91  км ,,,,,,,,,,,
 19.,312119 .,ОП Ост. Пункт 4 км, 101  км ,  83  км ,,,,,,,,,,,
 20.,311915 .,Кобостово, 102  км ,  82  км ,,,,,,,,,,,
 21.,311807 .,Волга, 107  км ,  77  км ,,,,,,,,,,,
 22.,311718 .,Шестихино, 117  км ,  67  км ,,,,,,,,,,,
 23.,311600 .,Некоуз, 128  км ,  56  км ,,,,,,,,,,,
 24.,311614 .,ОП Большое Фролово, 135  км ,  49  км ,,,,,,,,,,,
 25.,311510 .,Маслово, 142  км ,  42  км ,,,,,,,,,,,
 26.,311525 .,ОП Зманово, 148  км ,  36  км ,,,,,,,,,,,
 27.,311390 .,Родионово, 155  км ,  29  км ,,,,,,,,,,,
 28.,311328 .,Пуршево, 163  км ,  21  км ,,,,,,,,,,,
 29.,311309 .,Пищалкино, 171  км ,  13  км ,,,,,,,,,,,
 30.,051106 .,Сонково, 184  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 26) участок 28-028 ""ВОЛОГДА I - КОШТА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Вологда I,до ст. Кошта,,,,,,,,,,,
  1.,300107 .,Вологда I,   0  км , 134  км ,,,,,,,,,,,
  2.,300304 .,Вологда II,   4  км , 130  км ,,,,,,,,,,,
  3.,301612 .,ОП Дудинское,   6  км , 128  км ,,,,,,,,,,,
  4.,301627 .,Молочная,  16  км , 118  км ,,,,,,,,,,,
  5.,301720 .,Дикая,  25  км , 109  км ,,,,,,,,,,,
  6.,301716 .,ОП Лумба,  35  км ,  99  км ,,,,,,,,,,,
  7.,301805 .,Кипелово,  47  км ,  87  км ,,,,,,,,,,,
  8.,301909 .,Кущуба,  58  км ,  76  км ,,,,,,,,,,,
  9.,302009 .,Чебсара,  66  км ,  68  км ,,,,,,,,,,,
 10.,302028 .,ОП СП Чебсарское,  70  км ,  64  км ,,,,,,,,,,,
 11.,302013 .,ОП Роща,  77  км ,  57  км ,,,,,,,,,,,
 12.,302117 .,ОП Михайловское,  81  км ,  53  км ,,,,,,,,,,,
 13.,302102 .,Шексна,  86  км ,  48  км ,,,,,,,,,,,
 14.,302136 .,ОП Кичино,  91  км ,  43  км ,,,,,,,,,,,
 15.,302121 .,ОП Пачевский,  94  км ,  40  км ,,,,,,,,,,,
 16.,302259 .,ОП Ост. Пункт 499 км,  99  км ,  35  км ,,,,,,,,,,,
 17.,302225 .,Шеломово, 103  км ,  31  км ,,,,,,,,,,,
 18.,302263 .,ОП Романда, 109  км ,  25  км ,,,,,,,,,,,
 19.,302210 .,Хемалда, 115  км ,  19  км ,,,,,,,,,,,
 20.,302244 .,ОП Заречье, 121  км ,  13  км ,,,,,,,,,,,
 21.,302304 .,Череповец I, 124  км ,  10  км ,,,,,,,,,,,
 22.,302507 .,Череповец II, 127  км ,   7  км ,,,,,,,,,,,
 23.,302600 .,Кошта, 134  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 27) участок 28-029 ""ОБОЗЕРСКАЯ - МАЛЕНЬГА (Октябрьской ж.д.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Обозерская,до ст. Маленьга,,,,,,,,,,,
  1.,295002 .,Обозерская,   0  км , 225  км ,,,,,,,,,,,
  2.,295021 .,Урамец,  13  км , 212  км ,,,,,,,,,,,
  3.,295106 .,Большая Кяма,  25  км , 200  км ,,,,,,,,,,,
  4.,296518 .,Мошное (рзд),  34  км , 191  км ,,,,,,,,,,,
  5.,296503 .,Кодино,  47  км , 178  км ,,,,,,,,,,,
  6.,296414 .,Костринский Ручей (рзд),  60  км , 165  км ,,,,,,,,,,,
  7.,296408 .,Мудьюга,  69  км , 156  км ,,,,,,,,,,,
  8.,296221 .,Глазаниха,  82  км , 143  км ,,,,,,,,,,,
  9.,296217 .,Тесовка (рзд),  93  км , 132  км ,,,,,,,,,,,
 10.,296039 .,Вонгуда, 106  км , 119  км ,,,,,,,,,,,
 11.,296024 .,Порог (пп), 110  км , 115  км ,,,,,,,,,,,
 12.,296012 .,Грибаниха, 118  км , 107  км ,,,,,,,,,,,
 13.,296819 .,Поньга, 132  км ,  93  км ,,,,,,,,,,,
 14.,296804 .,Шастинский (рзд), 145  км ,  80  км ,,,,,,,,,,,
 15.,296838 .,ОП Шаста, 148  км ,  77  км ,,,,,,,,,,,
 16.,295905 .,Нименга, 158  км ,  67  км ,,,,,,,,,,,
 17.,295801 .,Малошуйка, 168  км ,  57  км ,,,,,,,,,,,
 18.,295727 .,ОП Первомайский, 170  км ,  55  км ,,,,,,,,,,,
 19.,295712 .,Шунданец (рзд), 177  км ,  48  км ,,,,,,,,,,,
 20.,295708 .,Куша, 191  км ,  34  км ,,,,,,,,,,,
 21.,295604 .,Сулозеро, 198  км ,  27  км ,,,,,,,,,,,
 22.,295500 .,Унежма, 213  км ,  12  км ,,,,,,,,,,,
 23.,012397 .,Маленьга, 225  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 28) участок 28-030 ""СУСОЛОВКА (Горьковской ж.д.) - КОТЛАС-УЗЛОВОЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Сусоловка,до ст. Котлас-Узловой,,,,,,,,,,,
  1.,273200 .,Сусоловка,   0  км ,  54  км ,,,,,,,,,,,
  2.,299910 .,ОП Ост. Пункт 326 км,   1  км ,  53  км ,,,,,,,,,,,
  3.,299817 .,ОП Шомокса,  10  км ,  44  км ,,,,,,,,,,,
  4.,299821 .,ОП Березовый,  16  км ,  38  км ,,,,,,,,,,,
  5.,299893 .,ОП Шубино,  21  км ,  33  км ,,,,,,,,,,,
  6.,299802 .,Савватия,  27  км ,  27  км ,,,,,,,,,,,
  7.,299889 .,ОП Ухтомка,  34  км ,  20  км ,,,,,,,,,,,
  8.,299836 .,ОП Гарь,  38  км ,  16  км ,,,,,,,,,,,
  9.,299874 .,ОП Узловое,  39  км ,  15  км ,,,,,,,,,,,
 10.,299861 .,ОП Старая Гарь,  40  км ,  14  км ,,,,,,,,,,,
 11.,299855 .,ОП Ефимовское,  44  км ,  10  км ,,,,,,,,,,,
 12.,299840 .,ОП Русло,  46  км ,   8  км ,,,,,,,,,,,
 13.,280219 .,ОП Котлас-Узловой парк 2,  51  км ,   3  км ,,,,,,,,,,,
 14.,280204 .,Котлас-Узловой,  54  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
