Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Куйбышевской ж.д. (код дороги 63),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 63-001 ""ВЕРНАДОВКА - ПЕНЗА I"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Вернадовка,до ст. Пенза I,,,,,,,,,,,
  7.,657803 .,Безымянка,  11  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  7) участок 63-007 ""БЕЗЫМЯНКА - КИНЕЛЬ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Безымянка,до ст. Кинель,,,,,,,,,,,
  1.,657803 .,Безымянка,   0  км ,  30  км ,,,,,,,,,,,
  2.,657644 .,ОП Пятилетка,   1  км ,  29  км ,,,,,,,,,,,
  3.,657639 .,ОП Мирная,   3  км ,  27  км ,,,,,,,,,,,
  4.,657659 .,ОП Ост. Пункт 1113 км,   4  км ,  26  км ,,,,,,,,,,,
  5.,657625 .,ОП Интернатная,   5  км ,  25  км ,,,,,,,,,,,
  6.,657610 .,ОП Зубчаниновка,   7  км ,  23  км ,,,,,,,,,,,
  7.,657606 .,Смышляевка,  11  км ,  19  км ,,,,,,,,,,,
  8.,657517 .,ОП Энергетик,  15  км ,  15  км ,,,,,,,,,,,
  9.,657502 .,Алексеевская,  19  км ,  11  км ,,,,,,,,,,,
 10.,657339 .,ОП Советы,  23  км ,   7  км ,,,,,,,,,,,
 11.,657305 .,Кинель,  30  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  8) участок 63-008 ""КИНЕЛЬ - ЧИШМЫ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Кинель,до ст. Чишмы,,,,,,,,,,,
  1.,657305 .,Кинель,   0  км , 435  км ,,,,,,,,,,,
  2.,657358 .,ОП Ост. Пункт 1142 км,   4  км , 431  км ,,,,,,,,,,,
  3.,657343 .,ОП Угорье,   6  км , 429  км ,,,,,,,,,,,
  4.,657310 .,ОП Язевка,   8  км , 427  км ,,,,,,,,,,,
  5.,657324 .,ОП Ост. Пункт 1150 км,  11  км , 424  км ,,,,,,,,,,,
  6.,658242 .,Тургеневка,  15  км , 420  км ,,,,,,,,,,,
  7.,658219 .,ОП Ост. Пункт 1157 км,  19  км , 416  км ,,,,,,,,,,,
  8.,658238 .,ОП Ост. Пункт 1159 км,  21  км , 414  км ,,,,,,,,,,,
  9.,658223 .,ОП Ост. Пункт 1161 км,  23  км , 412  км ,,,,,,,,,,,
 10.,658327 .,Георгиевка,  26  км , 409  км ,,,,,,,,,,,
 11.,658312 .,ОП Ост. Пункт 1169 км,  30  км , 405  км ,,,,,,,,,,,
 12.,658401 .,Кротовка,  38  км , 397  км ,,,,,,,,,,,
 13.,658416 .,ОП Куртамак,  44  км , 391  км ,,,,,,,,,,,
 14.,659006 .,Новоотрадная,  53  км , 382  км ,,,,,,,,,,,
 15.,659014 .,ОП Алтуховка,  60  км , 375  км ,,,,,,,,,,,
 16.,659103 .,Толкай,  69  км , 366  км ,,,,,,,,,,,
 17.,659118 .,ОП Ост. Пункт 1212 км,  74  км , 361  км ,,,,,,,,,,,
 18.,659122 .,ОП Ост. Пункт 1215 км,  77  км , 358  км ,,,,,,,,,,,
 19.,659137 .,ОП Тунгуз,  81  км , 354  км ,,,,,,,,,,,
 20.,659141 .,ОП Камышевка,  88  км , 347  км ,,,,,,,,,,,
 21.,659207 .,Подбельская,  95  км , 340  км ,,,,,,,,,,,
 22.,659211 .,ОП Ост. Пункт 1239 км, 101  км , 334  км ,,,,,,,,,,,
 23.,659226 .,ОП Аверкино, 104  км , 331  км ,,,,,,,,,,,
 24.,659230 .,ОП Муравка, 110  км , 325  км ,,,,,,,,,,,
 25.,659300 .,Похвистнево, 118  км , 317  км ,,,,,,,,,,,
 26.,659368 .,ОП Ост. Пункт 1259 км, 120  км , 315  км ,,,,,,,,,,,
 27.,659315 .,ОП Калиновка, 121  км , 314  км ,,,,,,,,,,,
 28.,659372 .,ОП Ост. Пункт 1261 км, 122  км , 313  км ,,,,,,,,,,,
 29.,659325 .,ОП Волчья Яма, 125  км , 310  км ,,,,,,,,,,,
 30.,659334 .,ОП Савруха, 129  км , 306  км ,,,,,,,,,,,
 31.,659349 .,ОП Степановка, 132  км , 303  км ,,,,,,,,,,,
 32.,659353 .,ОП Ост. Пункт 1273 км, 135  км , 300  км ,,,,,,,,,,,
 33.,659404 .,Бугуруслан, 138  км , 297  км ,,,,,,,,,,,
 34.,659457 .,ОП Ост. Пункт 1279 км, 141  км , 294  км ,,,,,,,,,,,
 35.,659419 .,ОП Красноярка, 145  км , 290  км ,,,,,,,,,,,
 36.,659423 .,ОП Завьяловка, 150  км , 285  км ,,,,,,,,,,,
 37.,659438 .,ОП Козловка, 152  км , 283  км ,,,,,,,,,,,
 38.,659442 .,ОП Ост. Пункт 1295 км, 157  км , 278  км ,,,,,,,,,,,
 39.,659508 .,Заглядино, 161  км , 274  км ,,,,,,,,,,,
 40.,659512 .,ОП Ост. Пункт 1305 км, 167  км , 268  км ,,,,,,,,,,,
 41.,659601 .,Асекеево, 171  км , 264  км ,,,,,,,,,,,
 42.,659616 .,ОП Ост. Пункт 1314 км, 176  км , 259  км ,,,,,,,,,,,
 43.,659644 .,ОП Ост. Пункт 1319 км, 181  км , 254  км ,,,,,,,,,,,
 44.,659620 .,ОП Кисла, 183  км , 252  км ,,,,,,,,,,,
 45.,659635 .,ОП Ост. Пункт 1326 км, 188  км , 247  км ,,,,,,,,,,,
 46.,659758 .,Филипповка, 192  км , 243  км ,,,,,,,,,,,
 47.,659710 .,ОП Ост. Пункт 1334 км, 195  км , 240  км ,,,,,,,,,,,
 48.,659866 .,ОП Ост. Пункт 1336 км, 197  км , 238  км ,,,,,,,,,,,
 49.,659724 .,ОП Мочегай, 201  км , 234  км ,,,,,,,,,,,
 50.,659739 .,ОП Ост. Пункт 1342 км, 204  км , 231  км ,,,,,,,,,,,
 51.,659743 .,ОП Ост. Пункт 1345 км, 207  км , 228  км ,,,,,,,,,,,
 52.,659809 .,Сарай-Гир, 211  км , 224  км ,,,,,,,,,,,
 53.,659813 .,ОП Ост. Пункт 1353 км, 215  км , 220  км ,,,,,,,,,,,
 54.,659828 .,ОП Тирис, 220  км , 215  км ,,,,,,,,,,,
 55.,659832 .,ОП Якупово, 224  км , 211  км ,,,,,,,,,,,
 56.,659851 .,ОП Ост. Пункт 1363 км, 225  км , 210  км ,,,,,,,,,,,
 57.,659847 .,ОП Ост. Пункт 1366 км, 228  км , 207  км ,,,,,,,,,,,
 58.,659902 .,Абдулино, 233  км , 202  км ,,,,,,,,,,,
 59.,659989 .,ОП Ост. Пункт 1377 км, 239  км , 196  км ,,,,,,,,,,,
 60.,659917 .,ОП Ик, 243  км , 192  км ,,,,,,,,,,,
 61.,659921 .,ОП Ост. Пункт 1388 км, 249  км , 186  км ,,,,,,,,,,,
 62.,659936 .,Талды-Булак, 253  км , 182  км ,,,,,,,,,,,
 63.,659940 .,ОП Ост. Пункт 1395 км, 257  км , 178  км ,,,,,,,,,,,
 64.,659955 .,ОП Тураево, 261  км , 174  км ,,,,,,,,,,,
 65.,659963 .,ОП Ост. Пункт 1402 км, 263  км , 172  км ,,,,,,,,,,,
 66.,659974 .,ОП Ост. Пункт 1404 км, 266  км , 169  км ,,,,,,,,,,,
 67.,656406 .,Приютово, 270  км , 165  км ,,,,,,,,,,,
 68.,656410 .,ОП Ост. Пункт 1413 км, 274  км , 161  км ,,,,,,,,,,,
 69.,656425 .,ОП Рябаш, 279  км , 156  км ,,,,,,,,,,,
 70.,656433 .,ОП Ост. Пункт 1421 км, 282  км , 153  км ,,,,,,,,,,,
 71.,656444 .,ОП Ост. Пункт 1424 км, 286  км , 149  км ,,,,,,,,,,,
 72.,656500 .,Аксаково, 290  км , 145  км ,,,,,,,,,,,
 73.,656529 .,ОП Ост. Пункт 1432 км, 293  км , 142  км ,,,,,,,,,,,
 74.,656533 .,ОП Ост. Пункт 1436 км, 297  км , 138  км ,,,,,,,,,,,
 75.,656548 .,ОП Максютово, 301  км , 134  км ,,,,,,,,,,,
 76.,656552 .,ОП Ост. Пункт 1445 км, 306  км , 129  км ,,,,,,,,,,,
 77.,656764 .,Глуховская, 308  км , 127  км ,,,,,,,,,,,
 78.,656711 .,ОП Ост. Пункт 1451 км, 312  км , 123  км ,,,,,,,,,,,
 79.,656726 .,ОП Гайна, 317  км , 118  км ,,,,,,,,,,,
 80.,656730 .,ОП Кайраклы, 322  км , 113  км ,,,,,,,,,,,
 81.,656745 .,ОП Ост. Пункт 1464 км, 325  км , 110  км ,,,,,,,,,,,
 82.,656752 .,Аксеново, 329  км , 106  км ,,,,,,,,,,,
 83.,656815 .,ОП Ост. Пункт 1472 км, 333  км , 102  км ,,,,,,,,,,,
 84.,656829 .,ОП Алдарово, 335  км , 100  км ,,,,,,,,,,,
 85.,656834 .,ОП Ост. Пункт 1478 км, 339  км ,  96  км ,,,,,,,,,,,
 86.,656961 .,Шафраново, 345  км ,  90  км ,,,,,,,,,,,
 87.,656919 .,ОП Чайкино, 351  км ,  84  км ,,,,,,,,,,,
 88.,656923 .,ОП Михайловка, 355  км ,  80  км ,,,,,,,,,,,
 89.,656938 .,ОП Слак, 357  км ,  78  км ,,,,,,,,,,,
 90.,656942 .,ОП Ост. Пункт 1499 км, 360  км ,  75  км ,,,,,,,,,,,
 91.,656957 .,ОП Ост. Пункт 1503 км, 364  км ,  71  км ,,,,,,,,,,,
 92.,657004 .,Раевка, 367  км ,  68  км ,,,,,,,,,,,
 93.,657019 .,ОП Ост. Пункт 1511 км, 372  км ,  63  км ,,,,,,,,,,,
 94.,657023 .,ОП Аккулаево, 374  км ,  61  км ,,,,,,,,,,,
 95.,657038 .,ОП Тюлянь, 378  км ,  57  км ,,,,,,,,,,,
 96.,657042 .,ОП Микрорайон Южный, 381  км ,  54  км ,,,,,,,,,,,
 97.,657108 .,Давлеканово, 386  км ,  49  км ,,,,,,,,,,,
 98.,657112 .,ОП Фаридуновка, 389  км ,  46  км ,,,,,,,,,,,
 99.,657127 .,ОП Исмагилово, 394  км ,  41  км ,,,,,,,,,,,
100.,657131 .,ОП Казангул, 397  км ,  38  км ,,,,,,,,,,,
101.,657146 .,ОП Новояппарово, 400  км ,  35  км ,,,,,,,,,,,
102.,657150 .,ОП Ост. Пункт 1546 км, 408  км ,  27  км ,,,,,,,,,,,
103.,657254 .,Шингак-Куль, 409  км ,  26  км ,,,,,,,,,,,
104.,657216 .,ОП Ост. Пункт 1556 км, 417  км ,  18  км ,,,,,,,,,,,
105.,657220 .,ОП Удряк, 420  км ,  15  км ,,,,,,,,,,,
106.,657235 .,ОП Игнатовка, 425  км ,  10  км ,,,,,,,,,,,
107.,657243 .,ОП Ост. Пункт 1568 км, 429  км ,   6  км ,,,,,,,,,,,
108.,651506 .,Чишмы, 435  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  9) участок 63-009 ""ЧИШМЫ - ДЕМА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Чишмы,до ст. Дема,,,,,,,,,,,
  1.,651506 .,Чишмы,   0  км ,  37  км ,,,,,,,,,,,
  2.,651510 .,ОП Тукран,   6  км ,  31  км ,,,,,,,,,,,
  3.,651525 .,ОП Санжаровка,   9  км ,  28  км ,,,,,,,,,,,
  4.,651648 .,Алкино,  13  км ,  24  км ,,,,,,,,,,,
  5.,651614 .,ОП Новомихайловка,  16  км ,  21  км ,,,,,,,,,,,
  6.,651629 .,ОП Пионерская,  19  км ,  18  км ,,,,,,,,,,,
  7.,651633 .,ОП Санаторная,  22  км ,  15  км ,,,,,,,,,,,
  8.,651722 .,Юматово,  24  км ,  13  км ,,,,,,,,,,,
  9.,651737 .,ОП Мысовцево,  27  км ,  10  км ,,,,,,,,,,,
 10.,651718 .,ОП Авдон,  30  км ,   7  км ,,,,,,,,,,,
 11.,651741 .,Локомотив (пп),  32  км ,   5  км ,,,,,,,,,,,
 12.,650005 .,Дема,  37  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 10) участок 63-010 ""ДЕМА - ЧЕРНИКОВКА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Дема,до ст. Черниковка,,,,,,,,,,,
  1.,650005 .,Дема,   0  км ,  23  км ,,,,,,,,,,,
