Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Московской ж.д. (код дороги 17),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 17-002 ""КУСКОВО - ОРЕХОВО-ЗУЕВО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
  3.,215012 .,ОП Скуратовский лес,  14  км ,  93  км ,,,,,,,,,,,
  4.,215027 .,ОП Выползово,  20  км ,  87  км ,,,,,,,,,,,
  5.,215402 .,Чернь,  32  км ,  75  км ,,,,,,,,,,,
  6.,215421 .,ОП Ост. Пункт 313 км,  38  км ,  69  км ,,,,,,,,,,,
  7.,215436 .,ОП Ост. Пункт 317 км,  42  км ,  65  км ,,,,,,,,,,,
  8.,215474 .,ОП Посадская,  44  км ,  63  км ,,,,,,,,,,,
  9.,215440 .,ОП Бастыево,  46  км ,  61  км ,,,,,,,,,,,
 10.,215455 .,ОП Верхняя Зароща,  49  км ,  58  км ,,,,,,,,,,,
 11.,215462 .,ОП Нижняя Зароща,  52  км ,  55  км ,,,,,,,,,,,
 12.,215506 .,Мценск,  55  км ,  52  км ,,,,,,,,,,,
 13.,215539 .,ОП Ост. Пункт 333 км,  58  км ,  49  км ,,,,,,,,,,,
 14.,215703 .,Думчино,  69  км ,  38  км ,,,,,,,,,,,
 15.,215544 .,ОП Ост. Пункт 346 км,  71  км ,  36  км ,,,,,,,,,,,
 16.,215525 .,ОП Железница,  74  км ,  33  км ,,,,,,,,,,,
 17.,215605 .,Отрада,  80  км ,  27  км ,,,,,,,,,,,
 18.,215614 .,ОП Ост. Пункт 360 км,  85  км ,  22  км ,,,,,,,,,,,
 19.,215629 .,ОП Оптуха,  90  км ,  17  км ,,,,,,,,,,,
 20.,215652 .,ОП Ост. Пункт 368 км,  91  км ,  16  км ,,,,,,,,,,,
 21.,215633 .,ОП Ост. Пункт 370 км,  93  км ,  14  км ,,,,,,,,,,,
 22.,215648 .,ОП Ост. Пункт 372 км,  95  км ,  12  км ,,,,,,,,,,,
 23.,215807 .,Стальной Конь,  99  км ,   8  км ,,,,,,,,,,,
 24.,215811 .,ОП Платформа 378 км, 102  км ,   5  км ,,,,,,,,,,,
 25.,216000 .,Орел, 107  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 10) участок 17-012 ""СЕРПУХОВ - СЕРПУХОВ-ВЕТКА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
