Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Крымской ж.д. (код дороги 85),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 85-001 ""СОЛЕНОЕ ОЗЕРО (СТЫК.) - ДЖАНКОЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Соленое Озеро (стык.),до ст. Джанкой,,,,,,,,,,,
  1.,856709 .,Остряково,   0  км ,  57  км ,,,,,,,,,,,
  2.,856732 .,ОП Ост.пункт 3 км,   3  км ,  54  км ,,,,,,,,,,,
  3.,856747 .,Сторожевое (рзд),  10  км ,  47  км ,,,,,,,,,,,
  4.,856751 .,ОП Платформа 11 км,  11  км ,  46  км ,,,,,,,,,,,
  5.,856766 .,Яркая,  20  км ,  37  км ,,,,,,,,,,,
  6.,856770 .,ОП Ост.пункт 26 км,  26  км ,  31  км ,,,,,,,,,,,
  7.,856785 .,Разъезд 29 км,  29  км ,  28  км ,,,,,,,,,,,
  8.,858723 .,ОП Темеш,  30  км ,  27  км ,,,,,,,,,,,
  9.,858719 .,ОП Аметхан-Султан,  34  км ,  23  км ,,,,,,,,,,,
 10.,858704 .,Саки,  37  км ,  20  км ,,,,,,,,,,,
 11.,858738 .,ОП Техникум,  44  км ,  13  км ,,,,,,,,,,,
 12.,858808 .,Прибрежная,  45  км ,  12  км ,,,,,,,,,,,
 13.,858812 .,ОП Солнышко,  47  км ,  10  км ,,,,,,,,,,,
 14.,858827 .,ОП Платформа 54 км,  55  км ,   2  км ,,,,,,,,,,,
 15.,859001 .,Евпатория-Товарная,  57  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 13) участок 85-013 ""ЕВПАТОРИЯ-ТОВАРНАЯ - ЕВПАТОРИЯ-КУРОРТ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Евпатория-Товарная,до ст. Евпатория-Курорт,,,,,,,,,,,
  1.,859001 .,Евпатория-Товарная,   0  км ,   3  км ,,,,,,,,,,,
  2.,859016 .,Евпатория-Курорт,   3  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 14) участок 85-014 ""КЕРЧЬ-ЮЖНАЯ - КЕРЧЬ-ЮЖНАЯ НОВЫЙ ПАРК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Керчь-Южная,до ст. Керчь-Южная Новый Парк,,,,,,,,,,,
  1.,867402 .,Керчь-Южная,   0  км ,   3  км ,,,,,,,,,,,
  2.,869713 .,Керчь-Южная Новый Парк,   3  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 15) участок 85-015 ""БАГЕРОВО - КЕРЧЬ-ЮЖНАЯ НОВЫЙ ПАРК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Багерово,до ст. Керчь-Южная Новый Парк,,,,,,,,,,,
  1.,867224 .,Багерово,   0  км ,  13  км ,,,,,,,,,,,
  2.,869713 .,Керчь-Южная Новый Парк,  13  км ,   0  км ,,,,,,,,,,,
_____________________________________________________________________________________________,,,,,,,,,,,,,,,
