Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Дальневосточной ж.д. (код дороги 96),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 96-001 ""ХАНИ - ТЫНДА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
 35.,967121 .,Хуту (рзд), 385  км ,  68  км ,,,,,,,,,,,
 36.,967117 .,Имбо, 395  км ,  58  км ,,,,,,,,,,,
 37.,967206 .,Усть-Орочи, 399  км ,  54  км ,,,,,,,,,,,
 38.,967329 .,Чепсары, 410  км ,  43  км ,,,,,,,,,,,
 39.,967314 .,Монгохто, 418  км ,  35  км ,,,,,,,,,,,
 40.,967403 .,Ландыши, 422  км ,  31  км ,,,,,,,,,,,
 41.,967102 .,Дюанка (эксп.), 432  км ,  21  км ,,,,,,,,,,,
 42.,967305 .,Дюанка, 432  км ,  21  км ,,,,,,,,,,,
 43.,967526 .,Токи, 443  км ,  10  км ,,,,,,,,,,,
 44.,967511 .,ОП Чудиново, 449  км ,   4  км ,,,,,,,,,,,
 45.,967600 .,Ванино, 453  км ,   0  км ,,,,,,,,,,,
 46.,967704 .,Ванино (перев.), 453  км ,   0  км ,,,,,,,,,,,
 47.,967808 .,Ванино (эксп.), 453  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 19) участок 96-020 ""ВАНИНО - СОВЕТСКАЯ ГАВАНЬ-СОРТИРОВОЧНАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Ванино,до ст. Советская Гавань-Сортировочная,,,,,,,,,,,
  1.,967600 .,Ванино,   0  км ,   8  км ,,,,,,,,,,,
  2.,968105 .,Советская Гавань-Сортировочная,   8  км ,   0  км ,,,,,,,,,,,
,,(эксп.),,,,,,,,,,,,,
  3.,968209 .,Советская Гавань-Сортировочная,   8  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 20) участок 96-021 ""СОВЕТСКАЯ ГАВАНЬ-СОРТИРОВОЧНАЯ - СОВЕТСКАЯ ГАВАНЬ-ГОРОД"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Советская Гавань-Сортировочная,до ст. Советская Гавань-Город,до ст. Волочаевка II,,,,,,,,,,
  1.,968209 .,Советская Гавань-Сортировочная,   0  км ,  26  км , 791  км ,,,,,,,,,,
  2.,968302 .,Десна,  15  км ,  11  км , 806  км ,,,,,,,,,,
  3.,969004 .,Мыс Мария,  23  км ,   3  км , 814  км ,,,,,,,,,,
  4.,968406 .,Советская Гавань-Город,  26  км ,   0  км , 817  км ,,,,,,,,,,
  5.,968500 .,Советская Гавань-Город (эксп.),  26  км ,   0  км , 817  км ,,,,,,,,,,
  6.,968904 .,Советская Гавань-Город (перев.),  26  км ,   0  км , 817  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 21) участок 96-022 ""КОМСОМОЛЬСК-СОРТИРОВОЧНЫЙ - ДЗЕМГИ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Комсомольск-Сортировочный,до ст. Дземги,,,,,,,,,,,
  1.,960007 .,Комсомольск-Сортировочный,   0  км ,  24  км ,,,,,,,,,,,
  2.,960067 .,ОП Хумми,   1  км ,  23  км ,,,,,,,,,,,
  3.,960103 .,Комсомольск-на-Амуре,  14  км ,  10  км ,,,,,,,,,,,
  4.,960300 .,Комсомольск-на-Амуре (перев.),  14  км ,  10  км ,,,,,,,,,,,
  5.,968603 .,Дземги (эксп.),  24  км ,   0  км ,,,,,,,,,,,
  6.,968707 .,Дземги,  24  км ,   0  км ,,,,,,,,,,,
  7.,968800 .,Дземги (перев.),  24  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 22) участок 96-023 ""ДЕЖНЕВКА - ХАБАРОВСК I"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Дежневка,до ст. Хабаровск I,,,,,,,,,,,
  1.,963525 .,Дежневка,   0  км ,  38  км ,,,,,,,,,,,
  2.,970105 .,Николаевка,  11  км ,  27  км ,,,,,,,,,,,
  3.,970209 .,Приамурская,  21  км ,  17  км ,,,,,,,,,,,
  4.,970213 .,Пост-Покровский,  25  км ,  13  км ,,,,,,,,,,,
  5.,970302 .,Амур,  30  км ,   8  км ,,,,,,,,,,,
  6.,970406 .,Хабаровск I,  38  км ,   0  км ,,,,,,,,,,,
  7.,970508 .,Хабаровск I (перев.),  38  км ,   0  км ,,,,,,,,,,,
  8.,970603 .,Хабаровск I (эксп.),  38  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 23) участок 96-024 ""ХАБАРОВСК I - СИБИРЦЕВО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Хабаровск I,до ст. Сибирцево,,,,,,,,,,,
  1.,970406 .,Хабаровск I,   0  км , 586  км ,,,,,,,,,,,
  2.,970410 .,ОП Юбилейная,   6  км , 580  км ,,,,,,,,,,,
  3.,970425 .,ОП Депо,   8  км , 578  км ,,,,,,,,,,,
  4.,970001 .,Хабаровск II,  10  км , 576  км ,,,,,,,,,,,
  5.,970707 .,Хабаровск II (перев.),  10  км , 576  км ,,,,,,,,,,,
  6.,971004 .,Хабаровск II (эксп.),  10  км , 576  км ,,,,,,,,,,,
  7.,971108 .,Красная Речка,  20  км , 566  км ,,,,,,,,,,,
  8.,971112 .,ОП Хехцирский,  28  км , 558  км ,,,,,,,,,,,
  9.,971201 .,Корфовская,  38  км , 548  км ,,,,,,,,,,,
 10.,971216 .,Чирки,  46  км , 540  км ,,,,,,,,,,,
 11.,971305 .,Кругликово,  52  км , 534  км ,,,,,,,,,,,
 12.,971409 .,Верино,  67  км , 519  км ,,,,,,,,,,,
 13.,971502 .,Хор,  81  км , 505  км ,,,,,,,,,,,
 14.,971517 .,Хака,  87  км , 499  км ,,,,,,,,,,,
 15.,971729 .,Дормидонтовка,  95  км , 491  км ,,,,,,,,,,,
 16.,971714 .,ОП Дубок, 103  км , 483  км ,,,,,,,,,,,
 17.,971818 .,Красицкий, 111  км , 475  км ,,,,,,,,,,,
 18.,971907 .,Вяземская, 128  км , 458  км ,,,,,,,,,,,
 19.,972064 .,Аван, 138  км , 448  км ,,,,,,,,,,,
 20.,972011 .,Котиково, 150  км , 436  км ,,,,,,,,,,,
 21.,972026 .,Гедике, 158  км , 428  км ,,,,,,,,,,,
 22.,972045 .,Каменушка, 174  км , 412  км ,,,,,,,,,,,
 23.,972100 .,Розенгартовка, 191  км , 395  км ,,,,,,,,,,,
 24.,972134 .,Бойцово, 213  км , 373  км ,,,,,,,,,,,
 25.,972204 .,Бикин, 233  км , 353  км ,,,,,,,,,,,
 26.,972308 .,Звеньевой, 247  км , 339  км ,,,,,,,,,,,
 27.,972312 .,Алчан, 260  км , 326  км ,,,,,,,,,,,
 28.,972416 .,Бурлит-Волочаевский, 269  км , 317  км ,,,,,,,,,,,
 29.,972505 .,Лучегорск, 280  км , 306  км ,,,,,,,,,,,
 30.,972632 .,Ласточка, 291  км , 295  км ,,,,,,,,,,,
 31.,972613 .,Буйневич (пп), 299  км , 287  км ,,,,,,,,,,,
 32.,972628 .,ОП Люнино, 308  км , 278  км ,,,,,,,,,,,
 33.,972702 .,Губерово, 316  км , 270  км ,,,,,,,,,,,
 34.,972721 .,Эбергард, 338  км , 248  км ,,,,,,,,,,,
 35.,972736 .,Блокпост 1560 км, 345  км , 241  км ,,,,,,,,,,,
 36.,972806 .,Дальнереченск I, 352  км , 234  км ,,,,,,,,,,,
 37.,973300 .,Лазо, 362  км , 224  км ,,,,,,,,,,,
 38.,973419 .,Грушевое, 369  км , 217  км ,,,,,,,,,,,
 39.,973512 .,Прохаско, 391  км , 195  км ,,,,,,,,,,,
 40.,973601 .,Филаретовка, 398  км , 188  км ,,,,,,,,,,,
 41.,973705 .,Ружино, 409  км , 177  км ,,,,,,,,,,,
 42.,973508 .,Лесозаводск I, 415  км , 171  км ,,,,,,,,,,,
 43.,973813 .,Блокпост 1634 км, 420  км , 166  км ,,,,,,,,,,,
 44.,973828 .,Кабарга, 431  км , 155  км ,,,,,,,,,,,
 45.,973832 .,ОП Нарзановка, 446  км , 140  км ,,,,,,,,,,,
 46.,973902 .,Шмаковка, 453  км , 133  км ,,,,,,,,,,,
 47.,973921 .,Краевский, 472  км , 114  км ,,,,,,,,,,,
 48.,974002 .,Сунгач, 479  км , 107  км ,,,,,,,,,,,
 49.,974106 .,Свиягино, 492  км ,  94  км ,,,,,,,,,,,
 50.,974229 .,Дроздов, 502  км ,  84  км ,,,,,,,,,,,
 51.,974214 .,Адарка, 513  км ,  73  км ,,,,,,,,,,,
 52.,974303 .,Спасск-Дальний, 526  км ,  60  км ,,,,,,,,,,,
 53.,974407 .,Старый Ключ, 534  км ,  52  км ,,,,,,,,,,,
 54.,974500 .,Кнорринг, 544  км ,  42  км ,,,,,,,,,,,
 55.,974515 .,Тиховодное (пп), 556  км ,  30  км ,,,,,,,,,,,
 56.,974604 .,Мучная, 568  км ,  18  км ,,,,,,,,,,,
 57.,974712 .,Халкидон, 578  км ,   8  км ,,,,,,,,,,,
 58.,974801 .,Сибирцево, 586  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 24) участок 96-025 ""ПРИАМУРСКАЯ - ПОКРОВКА-ПРИСТАНЬ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Приамурская,до ст. Волочаевка I,до ст. Сибирцево,,,,,,,,,,
  1.,970209 .,Приамурская,   0  км ,  32  км , 603  км ,,,,,,,,,,
  2.,970213 .,Пост-Покровский,   4  км ,  36  км , 599  км ,,,,,,,,,,
  3.,970800 .,Покровка-Пристань,   8  км ,  40  км , 611  км ,,,,,,,,,,
  4.,970904 .,Покровка-Пристань (перев.),   8  км ,  40  км , 611  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 25) участок 96-027 ""ВЕРИНО - ДОРМИДОНТОВКА (Асканский обход)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Верино,до ст. Дормидонтовка,,,,,,,,,,,
  1.,971409 .,Верино,   0  км ,  28  км ,,,,,,,,,,,
  2.,971729 .,Дормидонтовка,  28  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 26) участок 96-028 ""ЭБЕРГАРД - ЛАЗО (Дальнереченский обход)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Дежневка,до ст. Сибирцево,,,,,,,,,,,
  1.,972721 .,Эбергард, 376  км , 248  км ,,,,,,,,,,,
  2.,973809 .,Дальнереченск II, 395  км , 229  км ,,,,,,,,,,,
  3.,973211 .,Блокпост 1571 км, 403  км , 221  км ,,,,,,,,,,,
  4.,973300 .,Лазо, 408  км , 224  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 27) участок 96-029 ""РУЖИНО - КАБАРГА (ЧЕРЕЗ СТ. ЛЕСОЗАВОДСК II)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Дежневка,до ст. Сибирцево,,,,,,,,,,,
  1.,973705 .,Ружино, 447  км , 177  км ,,,,,,,,,,,
  2.,973719 .,Лесозаводск II, 453  км , 171  км ,,,,,,,,,,,
  3.,973813 .,Блокпост 1634 км, 460  км , 164  км ,,,,,,,,,,,
  4.,973828 .,Кабарга, 470  км , 154  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 28) участок 96-030 ""СИБИРЦЕВО - НОВОЧУГУЕВКА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Сибирцево,до ст. Новочугуевка,,,,,,,,,,,
  1.,974801 .,Сибирцево,   0  км , 163  км ,,,,,,,,,,,
  2.,974835 .,ОП Сибирцево II,   4  км , 159  км ,,,,,,,,,,,
  3.,975715 .,Вассиановка,  22  км , 141  км ,,,,,,,,,,,
  4.,975804 .,Реттиховка,  30  км , 133  км ,,,,,,,,,,,
  5.,975908 .,Буянки,  43  км , 120  км ,,,,,,,,,,,
  6.,976008 .,Тихоречное,  59  км , 104  км ,,,,,,,,,,,
  7.,976101 .,Чернышевка,  69  км ,  94  км ,,,,,,,,,,,
  8.,976205 .,Арсеньев,  82  км ,  81  км ,,,,,,,,,,,
  9.,976309 .,Сысоевка,  94  км ,  69  км ,,,,,,,,,,,
 10.,976402 .,Варфоломеевка, 106  км ,  57  км ,,,,,,,,,,,
 11.,976525 .,Лимонник, 128  км ,  35  км ,,,,,,,,,,,
 12.,976510 .,Разъезд 146 км, 146  км ,  17  км ,,,,,,,,,,,
 13.,976600 .,Новочугуевка, 163  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 29) участок 96-031 ""СИБИРЦЕВО - КАМЕНЬ-РЫБОЛОВ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Сибирцево,до ст. Камень-Рыболов,,,,,,,,,,,
  1.,974801 .,Сибирцево,   0  км ,  77  км ,,,,,,,,,,,
  2.,975109 .,Лучки,  19  км ,  58  км ,,,,,,,,,,,
  3.,975202 .,Хорольск,  42  км ,  35  км ,,,,,,,,,,,
  4.,975217 .,Разъезд 52 км,  51  км ,  26  км ,,,,,,,,,,,
  5.,975221 .,ОП Морозовка,  61  км ,  16  км ,,,,,,,,,,,
  6.,975306 .,Камень-Рыболов,  77  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 30) участок 96-032 ""ЛУЧКИ - ЯРОСЛАВКА-ПРИМОРСКАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Лучки,до ст. Ярославка-Приморская,,,,,,,,,,,
  1.,975109 .,Лучки,   0  км ,  12  км ,,,,,,,,,,,
  2.,975005 .,Ярославка-Приморская,  12  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 31) участок 96-033 ""СИБИРЦЕВО - ДУБИНИНСКИЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Сибирцево,до ст. Дубининский,,,,,,,,,,,
  1.,974801 .,Сибирцево,   0  км ,  50  км ,,,,,,,,,,,
  2.,974816 .,Орехово-Приморское,  10  км ,  40  км ,,,,,,,,,,,
  3.,974820 .,Перелетный,  17  км ,  33  км ,,,,,,,,,,,
  4.,976718 .,Ипполитовка,  23  км ,  27  км ,,,,,,,,,,,
  5.,976807 .,Озерная Падь,  32  км ,  18  км ,,,,,,,,,,,
  6.,976900 .,Новошахтинская,  40  км ,  10  км ,,,,,,,,,,,
  7.,976915 .,ОП Некруглый,  43  км ,   7  км ,,,,,,,,,,,
  8.,977000 .,Дубининский,  50  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 32) участок 96-034 ""ДУБИНИНСКИЙ - ВОЗДВИЖЕНСКИЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Дубининский,до ст. Воздвиженский,,,,,,,,,,,
  1.,977000 .,Дубининский,   0  км ,  15  км ,,,,,,,,,,,
  2.,988700 .,Воздвиженский,  15  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 33) участок 96-035 ""ДУБИНИНСКИЙ - УССУРИЙСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Дубининский,до ст. Уссурийск,,,,,,,,,,,
  1.,977000 .,Дубининский,   0  км ,  18  км ,,,,,,,,,,,
  2.,977015 .,ОП Лимичевка,  11  км ,   7  км ,,,,,,,,,,,
  3.,988306 .,Уссурийск,  18  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 34) участок 96-036 ""УССУРИЙСК - БАРАНОВСКИЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Уссурийск,до ст. Барановский,,,,,,,,,,,
  1.,988306 .,Уссурийск,   0  км ,  23  км ,,,,,,,,,,,
  2.,988221 .,Блокпост 1875 км,   5  км ,  18  км ,,,,,,,,,,,
  3.,988217 .,ОП Кирюшкин Ключ,   7  км ,  16  км ,,,,,,,,,,,
  4.,988236 .,Баневурово,  14  км ,   9  км ,,,,,,,,,,,
  5.,988402 .,Барановский,  23  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 35) участок 96-037 ""УССУРИЙСК - ВОЗДВИЖЕНСКИЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Уссурийск,до ст. Воздвиженский,,,,,,,,,,,
  1.,988306 .,Уссурийск,   0  км ,  18  км ,,,,,,,,,,,
  2.,988503 .,Уссурийск (перев.),   0  км ,  18  км ,,,,,,,,,,,
  3.,988607 .,Уссурийск (эксп.),   0  км ,  18  км ,,,,,,,,,,,
  4.,988700 .,Воздвиженский,  18  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 36) участок 96-038 ""ВОЗДВИЖЕНСКИЙ - ГРОДЕКОВО (ЭКСП. ЗЧ)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Воздвиженский,до ст. Уссурийск,до ст. Дубининский,,,,,,,,,,
  1.,988700 .,Воздвиженский,   0  км ,  18  км ,  15  км ,,,,,,,,,,
  2.,988804 .,Голенки,  18  км ,  36  км ,  33  км ,,,,,,,,,,
  3.,988908 .,Липовцы,  31  км ,  49  км ,  46  км ,,,,,,,,,,
  4.,989008 .,Пржевальская,  49  км ,  67  км ,  64  км ,,,,,,,,,,
  5.,989012 .,Таловый-Восточный (рзд),  63  км ,  81  км ,  78  км ,,,,,,,,,,
  6.,989205 .,Гродеково,  79  км ,  97  км ,  94  км ,,,,,,,,,,
  7.,989224 .,Рассыпная Падь,  98  км , 116  км , 113  км ,,,,,,,,,,
  8.,989309 .,Гродеково (эксп. КЖД), 100  км , 118  км , 115  км ,,,,,,,,,,
  9.,989402 .,Гродеково (эксп. ЗЧ), 100  км , 118  км , 115  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 37) участок 96-039 ""БАРАНОВСКИЙ - УГОЛЬНАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Барановский,до ст. Угольная,,,,,,,,,,,
  1.,988402 .,Барановский,   0  км ,  56  км ,,,,,,,,,,,
  2.,986809 .,Раздольное,  16  км ,  40  км ,,,,,,,,,,,
  3.,986705 .,Кипарисово,  27  км ,  29  км ,,,,,,,,,,,
  4.,982140 .,ОП Озеро Кипарисовое,  32  км ,  24  км ,,,,,,,,,,,
  5.,986512 .,ОП Сиреневка,  36  км ,  20  км ,,,,,,,,,,,
  6.,982136 .,ОП Мирный,  40  км ,  16  км ,,,,,,,,,,,
  7.,986508 .,Надеждинская,  45  км ,  11  км ,,,,,,,,,,,
  8.,982121 .,ОП Совхозная,  50  км ,   6  км ,,,,,,,,,,,
  9.,982117 .,Амурский Залив,  53  км ,   3  км ,,,,,,,,,,,
 10.,981104 .,Угольная (перев.),  56  км ,   0  км ,,,,,,,,,,,
 11.,981909 .,Угольная (эксп.),  56  км ,   0  км ,,,,,,,,,,,
 12.,982102 .,Угольная,  56  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 38) участок 96-040 ""УГОЛЬНАЯ - ВЛАДИВОСТОК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Угольная,до ст. Владивосток,,,,,,,,,,,
  1.,981909 .,Угольная (эксп.),   0  км ,  33  км ,,,,,,,,,,,
  2.,982102 .,Угольная,   0  км ,  33  км ,,,,,,,,,,,
  3.,982032 .,ОП Весенняя,   4  км ,  29  км ,,,,,,,,,,,
  4.,982028 .,ОП Садгород,   7  км ,  26  км ,,,,,,,,,,,
  5.,982013 .,ОП Спутник,   8  км ,  25  км ,,,,,,,,,,,
  6.,982009 .,Океанская,  11  км ,  22  км ,,,,,,,,,,,
  7.,982901 .,Океанская (эксп.),  11  км ,  22  км ,,,,,,,,,,,
  8.,983707 .,Океанская (перев.),  11  км ,  22  км ,,,,,,,,,,,
  9.,981913 .,ОП Санаторная,  14  км ,  19  км ,,,,,,,,,,,
 10.,981928 .,ОП Седанка,  16  км ,  17  км ,,,,,,,,,,,
 11.,981824 .,ОП Чайка,  20  км ,  13  км ,,,,,,,,,,,
 12.,981819 .,ОП Пионерская,  22  км ,  11  км ,,,,,,,,,,,
 13.,981805 .,Вторая Речка,  24  км ,   9  км ,,,,,,,,,,,
 14.,981311 .,ОП Моргородок,  27  км ,   6  км ,,,,,,,,,,,
 15.,981203 .,Первая Речка (эксп.),  29  км ,   4  км ,,,,,,,,,,,
 16.,981307 .,Первая Речка,  29  км ,   4  км ,,,,,,,,,,,
 17.,980003 .,Владивосток,  33  км ,   0  км ,,,,,,,,,,,
 18.,980107 .,Владивосток (перев.),  33  км ,   0  км ,,,,,,,,,,,
 19.,980200 .,Владивосток (эксп.),  33  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 39) участок 96-041 ""ВЛАДИВОСТОК - МЫС-ЧУРКИН"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Владивосток,до ст. Мыс-Чуркин,до ст. Угольная,,,,,,,,,,
  1.,980003 .,Владивосток,   0  км ,   9  км ,  33  км ,,,,,,,,,,
  2.,980408 .,Гайдамак (перев.),   5  км ,   4  км ,  38  км ,,,,,,,,,,
  3.,980501 .,Гайдамак (эксп.),   5  км ,   4  км ,  38  км ,,,,,,,,,,
  4.,980605 .,Гайдамак,   5  км ,   4  км ,  38  км ,,,,,,,,,,
  5.,980709 .,Мыс-Чуркин (перев.),   9  км ,   0  км ,  42  км ,,,,,,,,,,
  6.,980802 .,Мыс-Чуркин,   9  км ,   0  км ,  42  км ,,,,,,,,,,
  7.,980906 .,Мыс-Чуркин (эксп.),   9  км ,   0  км ,  42  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 40) участок 96-042 ""ПЕРВАЯ РЕЧКА - МЫС-ЧУРКИН"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Первая Речка,до ст. Угольная,,,,,,,,,,,
  1.,981307 .,Первая Речка,   0  км ,  29  км ,,,,,,,,,,,
  2.,980802 .,Мыс-Чуркин,  15  км ,  44  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 41) участок 96-043 ""ВТОРАЯ РЕЧКА - МЫС-ЧУРКИН"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Вторая Речка,до ст. Угольная,,,,,,,,,,,
  1.,981805 .,Вторая Речка,   0  км ,  24  км ,,,,,,,,,,,
  2.,980802 .,Мыс-Чуркин,  13  км ,  37  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 42) участок 96-044 ""БАРАНОВСКИЙ - ГВОЗДЕВО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Барановский,до ст. Гвоздево,,,,,,,,,,,
  1.,988402 .,Барановский,   0  км , 183  км ,,,,,,,,,,,
  2.,988170 .,ОП Оленевод,  12  км , 171  км ,,,,,,,,,,,
  3.,968001 .,Виневитино,  36  км , 147  км ,,,,,,,,,,,
  4.,988147 .,Пост 40 км,  40  км , 143  км ,,,,,,,,,,,
  5.,988132 .,Ключевой (рзд),  49  км , 134  км ,,,,,,,,,,,
  6.,988128 .,Провалово,  57  км , 126  км ,,,,,,,,,,,
  7.,988113 .,ОП Барсовый,  76  км , 107  км ,,,,,,,,,,,
  8.,988109 .,Приморская,  87  км ,  96  км ,,,,,,,,,,,
  9.,988005 .,Кедровый,  96  км ,  87  км ,,,,,,,,,,,
 10.,988017 .,Пожарский, 108  км ,  75  км ,,,,,,,,,,,
 11.,988024 .,Лебяжье-Восточное, 117  км ,  66  км ,,,,,,,,,,,
 12.,987587 .,Бамбурово, 125  км ,  58  км ,,,,,,,,,,,
 13.,987572 .,ОП Пойма, 136  км ,  47  км ,,,,,,,,,,,
 14.,987568 .,Рязановка, 147  км ,  36  км ,,,,,,,,,,,
 15.,987553 .,Пост 150 км, 150  км ,  33  км ,,,,,,,,,,,
 16.,987549 .,Косогорный (рзд), 155  км ,  28  км ,,,,,,,,,,,
 17.,987207 .,Сухановка (эксп.), 164  км ,  19  км ,,,,,,,,,,,
 18.,987303 .,Сухановка, 164  км ,  19  км ,,,,,,,,,,,
 19.,988202 .,Сухановка (перев.), 164  км ,  19  км ,,,,,,,,,,,
 20.,987515 .,Гладкий (рзд), 172  км ,  11  км ,,,,,,,,,,,
 21.,987500 .,Гвоздево, 183  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 43) участок 96-045 ""ГВОЗДЕВО - ХАСАН (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Гвоздево,до ст. Барановский,,,,,,,,,,,
  1.,987500 .,Гвоздево,   0  км , 183  км ,,,,,,,,,,,
  2.,987407 .,Махалино,  13  км , 196  км ,,,,,,,,,,,
  3.,987002 .,Хасан,  54  км , 237  км ,,,,,,,,,,,
  4.,987106 .,Хасан (эксп.),  56  км , 239  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 44) участок 96-046 ""БАМБУРОВО - БЛЮХЕР"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Бамбурово,до ст. Гвоздево,до ст. Барановский,,,,,,,,,,
  1.,987587 .,Бамбурово,   0  км ,  58  км , 125  км ,,,,,,,,,,
  2.,986902 .,Блюхер (эксп.),  13  км ,  71  км , 138  км ,,,,,,,,,,
  3.,987905 .,Блюхер,  13  км ,  71  км , 138  км ,,,,,,,,,,
,,,,,,,,,,,,,,,
" 45) участок 96-047 ""ГВОЗДЕВО - ПОСЬЕТ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Гвоздево,до ст. Барановский,,,,,,,,,,,
  1.,987500 .,Гвоздево,   0  км , 183  км ,,,,,,,,,,,
  2.,987604 .,Посьет (перев.),  12  км , 195  км ,,,,,,,,,,,
  3.,987708 .,Посьет,  12  км , 195  км ,,,,,,,,,,,
  4.,987801 .,Посьет (эксп.),  12  км , 195  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 46) участок 96-048 ""ГВОЗДЕВО - КРАСКИНО"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Гвоздево,до ст. Барановский,,,,,,,,,,,
  1.,987500 .,Гвоздево,   0  км , 183  км ,,,,,,,,,,,
  2.,987426 .,Краскино,  10  км , 193  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 47) участок 96-049 ""УГЛОВАЯ - НАДЕЖДИНСКАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Угловая,до ст. Надеждинская,,,,,,,,,,,
  1.,982206 .,Угловая,   0  км ,  14  км ,,,,,,,,,,,
  2.,986508 .,Надеждинская,  14  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
